"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"20550","chr2",25252302,25252702,401,"*",4.67296302406734,4.41235444701866,4.89362020985188,-0.382014413804756,0.144697070556636,0.999789157560756,28.35,14.26,16.5,20.58,26.77,33.4,19.24,26.99,42.24,26.76,"POMC","-83599","Not Significant",0.839540261237331,0.839540261237331,"Not Capped"
"20574","chr2",161285966,161286366,401,"*",3.44612674528236,3.00017838138434,3.78628837415837,-0.680305821199838,0.145385132836709,0.999789157560756,10.65,5.36,6.2,7.73,10.06,15.5,8.93,12.53,19.61,12.42,"PSMD14","-21872","Not Significant",0.837480002397901,0.837480002397901,"Not Capped"
"20578","chr1",28775161,28775561,401,"*",4.52861242203065,4.67120805338394,4.37036113438289,0.396080096670034,0.145605257112822,0.999789157560756,33.92,17.06,19.74,24.63,32.03,23.24,13.39,18.78,29.39,18.62,"OPRD1","-36781","Not Significant",0.8368229444332,0.8368229444332,"Not Capped"
"20584","chr15",38670606,38671006,401,"*",4.50278871280743,4.64701331839503,4.34252821321499,0.399704247850716,0.145889180129285,0.999789157560756,33.36,16.78,19.41,24.22,31.5,22.79,13.13,18.42,28.83,18.26,"RASGRP1","-106000","Not Significant",0.83597691636147,0.83597691636147,"Not Capped"
"20601","chr6",28837518,28837918,401,"*",4.07378686917909,4.25559187612905,3.86572232817961,0.48361802814316,0.146610455571691,0.999789157560756,25.43,12.79,14.8,18.46,24.02,16.38,9.43,13.24,20.72,13.12,"TRIM27","+86271","Not Significant",0.833835056740098,0.833835056740098,"Not Capped"
"20610","chr9",124735563,124735963,401,"*",3.15834029693909,3.6429617964274,2.42325205431788,1.29586938315953,0.0192803709084526,0.999789157560756,16.63,8.37,9.68,12.08,15.71,6.03,3.47,4.87,7.62,4.83,"NR6A1","+35514","Significant",1.71488461556053,1.71488461556053,"Not Capped"
"20611","chr16",10878233,10878633,401,"*",3.21245368304801,2.71703357147283,3.58054582157324,-0.754133240981434,0.146890346056591,0.999789157560756,8.75,4.4,5.09,6.36,8.27,13.44,7.74,10.86,17,10.77,"CIITA","+1235","Not Significant",0.833006746021338,0.833006746021338,"Not Capped"
"20628","chr2",161077564,161077964,401,"*",3.88431170712562,3.53346169834966,4.16631021796211,-0.530527740426294,0.147567233493674,0.999789157560756,15.42,7.75,8.97,11.19,14.56,20.17,11.62,16.3,25.52,16.16,"TANK","-82533","Not Significant",0.831010064549927,0.831010064549927,"Not Capped"
"20632","chr11",104531156,104531556,401,"*",3.36780338368827,3.79564331163754,2.75689007561195,1.12198533833457,0.0193814302494123,0.999789157560756,18.49,9.3,10.76,13.42,17.46,7.59,4.37,6.14,9.61,6.09,"PDGFD","-367249","Significant",1.71261417741383,1.71261417741383,"Not Capped"
"20643","chr7",41794618,41795018,401,"*",3.42289885233841,3.84742206083301,2.81877575215299,1.11175229435074,0.0194360132390311,0.999789157560756,19.17,9.64,11.15,13.91,18.1,7.93,4.57,6.41,10.03,6.35,"INHBA","-91710","Significant",1.71139281378498,1.71139281378498,"Not Capped"
"20657","chr2",146995077,146995477,401,"*",2.80984245704045,3.17575559278571,2.31837853727596,0.936356496150038,0.148661776693828,0.999789157560756,12.03,6.05,7,8.74,11.36,5.6,3.23,4.53,7.09,4.49,"ACVR2A","-849240","Not Significant",0.8278006811408,0.8278006811408,"Not Capped"
"20660","chr2",187284535,187284935,401,"*",2.9563929849775,3.283786485137,2.53220021302998,0.835263586156671,0.148819460426495,0.999789157560756,12.97,6.52,7.55,9.41,12.24,6.5,3.74,5.25,8.22,5.21,"CALCRL","+163725","Not Significant",0.827340274413574,0.827340274413574,"Not Capped"
"20661","chr17",5282238,5282638,401,"*",4.94956120834057,5.06747621538162,4.82114398131094,0.342399609651938,0.148819513263543,0.999789157560756,44.65,22.46,25.98,32.41,42.16,31.76,18.3,25.67,40.17,25.45,"RABEP1","+138","Not Significant",0.827340120221144,0.827340120221144,"Not Capped"
"20681","chr22",20703006,20703406,401,"*",5.9317943009003,6.03725953252539,5.81800687802677,0.315978234961033,0.149555751146398,0.999789157560756,87.44,43.98,50.89,63.48,82.57,63.38,36.51,51.22,80.17,50.79,"SERPIND1","-70673","Not Significant",0.825196881575356,0.825196881575356,"Not Capped"
"20683","chr12",102337175,102337575,401,"*",3.07529784315953,2.55210884908929,3.45842753022047,-0.796143225292711,0.149573034524755,0.999789157560756,7.81,3.93,4.54,5.67,7.37,12.35,7.11,9.98,15.62,9.9,"PMCH","-139530","Not Significant",0.825146695326376,0.825146695326376,"Not Capped"
"20699","chr5",142566184,142566584,401,"*",3.34104697448717,3.61723883311676,2.99915493357922,0.705971144733974,0.150104750391174,0.999789157560756,16.34,8.22,9.51,11.86,15.43,8.98,5.17,7.26,11.36,7.2,"FGF1","+131686","Not Significant",0.823605563346149,0.823605563346149,"Not Capped"
"20708","chr11",124839478,124839878,401,"*",4.09380247230245,3.77340235949542,4.35581732361311,-0.481427084014766,0.150386976636885,0.999789157560756,18.21,9.16,10.6,13.22,17.19,23,13.25,18.59,29.1,18.43,"ROBO3","-25708","Not Significant",0.822789771587664,0.822789771587664,"Not Capped"
"20723","chr1",167533623,167534023,401,"*",3.92913616958044,3.59107788056318,4.20282470972089,-0.510338599951382,0.15082993752158,0.999789157560756,16.05,8.07,9.34,11.65,15.15,20.69,11.92,16.72,26.17,16.58,"CD247","-15285","Not Significant",0.821512448850756,0.821512448850756,"Not Capped"
"20729","chr5",179678383,179678783,401,"*",5.57069307534299,5.34935064255577,5.76255016007723,-0.314951347131756,0.151054833390212,0.999789157560756,54.28,27.3,31.59,39.41,51.26,60.99,35.14,49.29,77.15,48.87,"CANX","-20323","Not Significant",0.820865373792791,0.820865373792791,"Not Capped"
"20747","chr12",6451980,6452380,401,"*",4.88994997612465,5.00958428845276,4.75949067016556,0.345946148226124,0.151594992897914,0.999789157560756,42.89,21.57,24.96,31.14,40.5,30.43,17.53,24.59,38.49,24.38,"TAPBPL","+96","Not Significant",0.819315142983108,0.819315142983108,"Not Capped"
"20770","chr17",42824141,42824541,401,"*",4.9600797097446,5.07638771654211,4.83356636846743,0.338893375791566,0.152803716563147,0.999789157560756,44.92,22.6,26.14,32.62,42.42,32.04,18.45,25.89,40.52,25.67,"BECN1","-78","Not Significant",0.815866082519249,0.815866082519249,"Not Capped"
"20776","chr6",29888137,29888537,401,"*",5.03634059437608,4.66971809243774,5.32842011184597,-0.558967575067919,0.0201425925978505,0.999789157560756,33.89,17.04,19.72,24.6,32,45.14,26,36.48,57.1,36.17,"HLA-G","+61358","Significant",1.69588463117687,1.69588463117687,"Not Capped"
"20789","chr2",49561024,49561424,401,"*",3.07700634767116,2.5454343368022,3.46458890121731,-0.809769325322136,0.153175636290547,0.999789157560756,7.77,3.91,4.52,5.64,7.34,12.4,7.14,10.02,15.69,9.94,"FSHR","-406687","Not Significant",0.81481030693595,0.81481030693595,"Not Capped"
"20794","chr3",24662672,24663072,401,"*",3.84832821370751,4.05507247105866,3.60691995455469,0.541015858021971,0.15324525605254,0.999789157560756,22.13,11.13,12.88,16.07,20.9,13.69,7.89,11.06,17.31,10.97,"THRB","-168050","Not Significant",0.814612960868885,0.814612960868885,"Not Capped"
"20806","chr7",143380765,143381165,401,"*",5.31822025695118,5.0954057001499,5.51118185545349,-0.31735233817515,0.153701049851587,0.999789157560756,45.52,22.9,26.49,33.05,42.98,51.24,29.52,41.41,64.81,41.06,"ZYX","-115","Not Significant",0.813323166051369,0.813323166051369,"Not Capped"
"20808","chr4",77557590,77557990,401,"*",3.32488188080754,3.77121111852381,2.67522307916881,1.1767047698986,0.0202479724939972,0.999789157560756,18.18,9.14,10.58,13.2,17.17,7.18,4.13,5.8,9.08,5.75,"CXCL13","+46037","Significant",1.69361845781984,1.69361845781984,"Not Capped"
"20814","chr2",39120749,39121149,401,"*",5.22509081231212,4.99983381864811,5.41988059304048,-0.321581703734807,0.15403771634377,0.999789157560756,42.6,21.43,24.79,30.93,40.23,48.1,27.71,38.87,60.84,38.54,"SOS1","+102","Not Significant",0.812372928550026,0.812372928550026,"Not Capped"
"20839","chr6",32952973,32953373,401,"*",5.01528217725571,4.78262063752198,5.21558140769938,-0.334167330348267,0.154743854716841,0.999789157560756,36.65,18.43,21.33,26.61,34.61,41.75,24.05,33.74,52.8,33.45,"HLA-DMA","-51","Not Significant",0.810386588935043,0.810386588935043,"Not Capped"
"20851","chr6",152085251,152085651,401,"*",3.16012920517235,3.46135199638589,2.77895357561486,0.768656567069132,0.155196789916263,0.999789157560756,14.67,7.38,8.54,10.65,13.85,7.71,4.44,6.23,9.75,6.18,"ESR1","+394955","Not Significant",0.809117265913343,0.809117265913343,"Not Capped"
"20858","chr1",206909286,206909686,401,"*",4.64303208567725,4.38770922008512,4.85989091755918,-0.372944103890565,0.155384054781478,0.999789157560756,27.87,14.02,16.22,20.24,26.32,32.63,18.79,26.37,41.27,26.14,"IL24","+12043","Not Significant",0.808593549728901,0.808593549728901,"Not Capped"
"20901","chr20",3121732,3122132,401,"*",3.69011652613501,3.90777360778519,3.43368559211733,0.565472777217647,0.157552009542106,0.999789157560756,19.98,10.05,11.63,14.51,18.87,12.14,6.99,9.81,15.36,9.73,"AVP","-37208","Not Significant",0.802576053121642,0.802576053121642,"Not Capped"
"20902","chr8",55844040,55844440,401,"*",3.89905117149789,3.55358347120532,4.1775679408887,-0.521879557583769,0.157558021283772,0.999789157560756,15.63,7.86,9.1,11.35,14.76,20.33,11.71,16.43,25.72,16.29,"LYN","-35573","Not Significant",0.802559481981551,0.802559481981551,"Not Capped"
"20904","chr6",36027457,36027857,401,"*",6.17603562574735,6.28030286247133,6.06364157318125,0.31350494444548,0.157584867520324,0.999789157560756,103.49,52.05,60.23,75.13,97.72,75.15,43.29,60.73,95.05,60.21,"MAPK14","-54","Not Significant",0.802485489054299,0.802485489054299,"Not Capped"
"20905","chr15",41230899,41231299,401,"*",5.59848054738945,5.26329018889222,5.87028921181638,-0.508259384034009,0.0207627169600226,0.999789157560756,51.14,25.72,29.76,37.13,48.29,65.72,37.86,53.11,83.13,52.66,"CHP1","-44","Significant",1.6827158163564,1.6827158163564,"Not Capped"
"20930","chr14",64260188,64260588,401,"*",3.4877551635031,3.73482629745551,3.18944559949924,0.635697220820746,0.158429094228012,0.999789157560756,17.73,8.92,10.32,12.87,16.74,10.25,5.9,8.28,12.96,8.21,"ESR2","+33972","Not Significant",0.800165060736365,0.800165060736365,"Not Capped"
"20932","chr6",12290118,12290518,401,"*",4.03186208323807,3.71060094647804,4.29445167896157,-0.482568632169101,0.158601926782159,0.999789157560756,17.43,8.77,10.14,12.66,16.46,22.05,12.7,17.82,27.89,17.66,"EDN1","-45","Not Significant",0.799691540941641,0.799691540941641,"Not Capped"
"20948","chr12",94007713,94008113,401,"*",3.8816025243538,4.2110801668847,3.45389398451046,0.846874612539977,0.0209715459968776,0.999789157560756,24.66,12.4,14.35,17.9,23.29,12.31,7.09,9.95,15.57,9.86,"PLXNC1","-140810","Significant",1.67836955269325,1.67836955269325,"Not Capped"
"20949","chr2",68252514,68252914,401,"*",6.07365492619933,5.85505413735702,6.26344972587442,-0.310454601163837,0.158869523870628,0.999789157560756,77.07,38.76,44.85,55.95,72.77,86.31,49.72,69.75,109.17,69.16,"PPP3R1","-183","Not Significant",0.798959406028849,0.798959406028849,"Not Capped"
"20961","chr11",62551756,62552156,401,"*",5.51768511426029,5.29958418498893,5.70710317489083,-0.309286867109676,0.159152810010659,0.999789157560756,52.44,26.38,30.52,38.07,49.52,58.69,33.81,47.43,74.24,47.03,"AHNAK","-5121","Not Significant",0.798185689048321,0.798185689048321,"Not Capped"
"20974","chr2",25251768,25252168,401,"*",4.72948979018668,4.85300993957522,4.59439545230199,0.354331195881312,0.159623735642156,0.999789157560756,38.48,19.35,22.39,27.94,36.34,27.14,15.63,21.93,34.33,21.75,"POMC","-83065","Not Significant",0.796902529702276,0.796902529702276,"Not Capped"
"20976","chr2",162318271,162318671,401,"*",4.47402976438345,4.20650148454812,4.69962354704516,-0.393352787856488,0.159660234020392,0.999789157560756,24.58,12.36,14.31,17.85,23.21,29.2,16.82,23.59,36.93,23.39,"IFIH1","+232","Not Significant",0.796803238501707,0.796803238501707,"Not Capped"
"20980","chr6",29847992,29848392,401,"*",3.99440470045804,4.17655703801048,3.78588493428106,0.484384581393149,0.159817705959498,0.999789157560756,24.08,12.11,14.01,17.48,22.74,15.5,8.93,12.52,19.6,12.42,"HLA-G","+21213","Not Significant",0.796375107534347,0.796375107534347,"Not Capped"
"20994","chr13",23715668,23716068,401,"*",3.51874220785727,3.11193838517384,3.8357074463749,-0.619193267264492,0.160331874010013,0.999789157560756,11.51,5.79,6.7,8.36,10.87,16.04,9.24,12.96,20.29,12.85,"TNFRSF19","+136508","Not Significant",0.794980131229092,0.794980131229092,"Not Capped"
"21001","chr19",8050490,8050890,401,"*",4.87102748243834,4.98772169222786,4.74405701184172,0.339609906855736,0.160730753782462,0.999789157560756,42.25,21.25,24.59,30.67,39.89,30.11,17.34,24.33,38.08,24.12,"CCL25","-2310","Not Significant",0.793901018568515,0.793901018568515,"Not Capped"
"21064","chr11",86195060,86195460,401,"*",3.1553409495828,2.67204121751935,3.51672795292203,-0.736447182280508,0.163526347316379,0.999789157560756,8.49,4.27,4.94,6.16,8.01,12.86,7.41,10.39,16.27,10.3,"EED","-49963","Not Significant",0.786412263968457,0.786412263968457,"Not Capped"
"21072","chr20",51287332,51287732,401,"*",2.7817958943168,3.14474073732174,2.29569424720792,0.928876514430703,0.163656472222995,0.999789157560756,11.78,5.92,6.85,8.55,11.12,5.52,3.18,4.46,6.98,4.42,"NFATC2","+255187","Not Significant",0.786066814705806,0.786066814705806,"Not Capped"
"21082","chr1",174965276,174965676,401,"*",3.49804588594536,3.73916435057032,3.2083798375575,0.621179838800839,0.164252425243728,0.999789157560756,17.78,8.94,10.35,12.91,16.79,10.38,5.98,8.39,13.14,8.32,"CACYBP","-34257","Not Significant",0.784488209212976,0.784488209212976,"Not Capped"
"21083","chr1",24142280,24142680,401,"*",3.35148822156551,2.90024783867235,3.69470985282141,-0.687517821302489,0.16426341670382,0.999789157560756,9.94,5,5.78,7.22,9.39,14.55,8.38,11.76,18.4,11.66,"IL22RA1","+641","Not Significant",0.784459148024088,0.784459148024088,"Not Capped"
"21128","chr14",92651199,92651599,401,"*",5.22212100012196,5.00239818111649,5.41276062949623,-0.311918653043314,0.165719571363688,0.999789157560756,42.68,21.47,24.84,30.98,40.3,47.86,27.57,38.68,60.54,38.35,"LGMN","+97280","Not Significant",0.780626198681889,0.780626198681889,"Not Capped"
"21139","chr16",81730464,81730864,401,"*",4.62825404214134,4.37734236877699,4.84192457499038,-0.36511551528567,0.166276614708403,0.999789157560756,27.67,13.92,16.1,20.09,26.13,32.22,18.56,26.04,40.75,25.82,"PLCG2","-48594","Not Significant",0.779168826049553,0.779168826049553,"Not Capped"
"21153","chr1",12177875,12178275,401,"*",5.27801480151922,5.0592508571116,5.46793252033392,-0.310283279880076,0.166931145513168,0.999789157560756,44.39,22.33,25.84,32.23,41.92,49.73,28.65,40.19,62.9,39.84,"TNFRSF1B","+11072","Not Significant",0.77746262639699,0.77746262639699,"Not Capped"
"21193","chr17",66374276,66374676,401,"*",4.93013287867551,4.69759241103569,5.1303424196203,-0.334074728394453,0.168507591805847,0.999789157560756,34.55,17.38,20.11,25.08,32.63,39.35,22.67,31.8,49.77,31.53,"PRKCA","+71650","Not Significant",0.773380527996714,0.773380527996714,"Not Capped"
"21200","chr16",69606276,69606676,401,"*",2.89535031110734,3.23794987528625,2.44518822466702,0.874662370861536,0.168689823210132,0.999789157560756,12.56,6.32,7.31,9.12,11.86,6.12,3.52,4.94,7.74,4.9,"NFAT5","+40268","Not Significant",0.772911116918866,0.772911116918866,"Not Capped"
"21217","chr20",3082542,3082942,401,"*",4.30285830127498,4.02430574001501,4.53623380579055,-0.411785415095104,0.169404860637084,0.999789157560756,21.67,10.9,12.61,15.73,20.46,26.07,15.02,21.07,32.97,20.89,"AVP","+1982","Not Significant",0.771074132862575,0.771074132862575,"Not Capped"
"21230","chr18",79246279,79246679,401,"*",3.17731391516541,2.70964105893023,3.52992544640338,-0.712574774292236,0.169920755837273,0.999789157560756,8.71,4.38,5.07,6.32,8.22,12.98,7.48,10.49,16.41,10.4,"NFATC1","-149746","Not Significant",0.769753568776434,0.769753568776434,"Not Capped"
"21253","chr8",76060534,76060934,401,"*",3.25199039963618,2.45821612256153,3.76109531598307,-1.18831023127941,0.0221247723350405,0.999789157560756,7.32,3.68,4.26,5.31,6.91,15.23,8.77,12.31,19.27,12.21,"HNF4G","+520865","Significant",1.65512118951802,1.65512118951802,"Not Capped"
"21263","chr2",203706386,203706786,401,"*",4.75634594239485,4.87498346416667,4.62707120789416,0.34377447907626,0.170846727151303,0.999789157560756,39.07,19.65,22.74,28.37,36.89,27.76,15.99,22.44,35.12,22.25,"CD28","+38","Not Significant",0.767393336407177,0.767393336407177,"Not Capped"
"21276","chr9",21396098,21396498,401,"*",4.15982998988138,4.32297215195147,3.97585910795729,0.441542651663999,0.17141579903877,0.999789157560756,26.65,13.4,15.51,19.35,25.16,17.68,10.18,14.29,22.36,14.16,"IFNA2","-10910","Not Significant",0.765949152546162,0.765949152546162,"Not Capped"
"21280","chr7",137499096,137499496,401,"*",2.96303609365377,2.43331055698689,3.34964124073451,-0.805975716313086,0.17172357642413,0.999789157560756,7.19,3.62,4.19,5.22,6.79,11.45,6.6,9.26,14.49,9.18,"PTN","-155431","Not Significant",0.76517007520605,0.76517007520605,"Not Capped"
"21282","chr1",27349384,27349784,401,"*",4.25496439256004,4.40770111417247,4.08412183098292,0.41827249789146,0.171820437422949,0.999789157560756,28.26,14.21,16.45,20.52,26.69,19.06,10.98,15.4,24.1,15.27,"SYTL1","+4711","Not Significant",0.764925179665927,0.764925179665927,"Not Capped"
"21296","chr15",78374584,78374984,401,"*",3.55246503338596,3.78301999275585,3.27792492753431,0.59623108552568,0.172045149479438,0.999789157560756,18.33,9.22,10.67,13.31,17.31,10.9,6.28,8.81,13.78,8.73,"CRABP1","+34460","Not Significant",0.764357567065194,0.764357567065194,"Not Capped"
"21307","chr3",14948139,14948539,401,"*",5.9953533821996,6.093063012553,5.89054228323351,0.299322996174541,0.172401219114912,0.999789157560756,90.89,45.72,52.9,65.99,85.83,66.65,38.39,53.86,84.3,53.41,"NR2C2","-55576","Not Significant",0.763459667438179,0.763459667438179,"Not Capped"
"21312","chr17",36082458,36082858,401,"*",3.68679570756389,3.31493555029936,3.9821831964468,-0.563863549031774,0.17257199373013,0.999789157560756,13.25,6.66,7.71,9.62,12.51,17.76,10.23,14.35,22.46,14.23,"CCL3","+7483","Not Significant",0.763029683449073,0.763029683449073,"Not Capped"
"21321","chr20",1968016,1968416,401,"*",3.04707211693871,3.35335624875131,2.65773672380065,0.780970036918121,0.172946745333988,0.999789157560756,13.61,6.84,7.92,9.88,12.85,7.09,4.08,5.73,8.97,5.68,"PDYN","+26069","Not Significant",0.762087606513393,0.762087606513393,"Not Capped"
"21329","chr6",150037759,150038159,401,"*",4.00202025719971,3.68610791528983,4.26103017986335,-0.473295292122302,0.173248020019072,0.999789157560756,17.14,8.62,9.97,12.44,16.18,21.54,12.41,17.41,27.25,17.26,"RAET1L","-12488","Not Significant",0.761331720062215,0.761331720062215,"Not Capped"
"21333","chr10",112901457,112901857,401,"*",3.38283961577039,2.96341242717145,3.70739512739637,-0.638295052445331,0.173325538270606,0.999789157560756,10.39,5.22,6.04,7.54,9.81,14.68,8.45,11.86,18.56,11.76,"TCF7L2","-48750","Not Significant",0.76113744240517,0.76113744240517,"Not Capped"
"21341","chr19",49056189,49056589,401,"*",4.79428637940749,4.41955298460306,5.09148023395226,-0.57190651879386,0.0226645557595908,0.999789157560756,28.49,14.33,16.58,20.69,26.91,38.31,22.07,30.96,48.45,30.69,"CGB7","+2471","Significant",1.64465278898337,1.64465278898337,"Not Capped"
"21344","chr9",134443298,134443698,401,"*",4.95458431182337,5.06260880846387,4.83781184061725,0.320861622944102,0.173917308543293,0.999789157560756,44.5,22.38,25.9,32.31,42.02,32.13,18.51,25.97,40.64,25.74,"RXRA","+116918","Not Significant",0.759657194128528,0.759657194128528,"Not Capped"
"21394","chr16",66552408,66552808,401,"*",5.09549764937258,5.19934346866901,4.98359314665881,0.312064617335594,0.176135628321905,0.999789157560756,48.92,24.61,28.47,35.52,46.19,35.55,20.48,28.73,44.96,28.48,"CKLF","+41","Not Significant",0.754152787027858,0.754152787027858,"Not Capped"
"21403","chr4",147158247,147158647,401,"*",3.68146534580222,3.88962600765574,3.4381224517615,0.543973728509389,0.176452296104643,0.999789157560756,19.73,9.93,11.48,14.33,18.63,12.18,7.01,9.84,15.4,9.76,"EDNRA","-322485","Not Significant",0.753372685963188,0.753372685963188,"Not Capped"
"21422","chr12",10395378,10395778,401,"*",4.49946357549458,4.24338464329763,4.71686719020044,-0.373941227413465,0.176929569324065,0.999789157560756,25.22,12.68,14.68,18.31,23.81,29.55,17.02,23.88,37.37,23.67,"KLRK1","-5560","Not Significant",0.752199579633387,0.752199579633387,"Not Capped"
"21434","chr6",33904455,33904855,401,"*",4.97147035228237,5.07935683854851,4.85485914503578,0.320583845991654,0.177500158641315,0.999789157560756,45.02,22.64,26.2,32.68,42.51,32.51,18.73,26.27,41.12,26.05,"MLN","-100644","Not Significant",0.750801254456678,0.750801254456678,"Not Capped"
"21453","chr20",30839714,30840114,401,"*",2.89729831587845,3.4159243364737,2.07976118191652,1.40647603770019,0.0232079248333811,0.999789157560756,14.21,7.15,8.27,10.32,13.42,4.75,2.74,3.84,6.01,3.81,"DEFB115","-417750","Significant",1.6343636908109,1.6343636908109,"Not Capped"
"21465","chr19",6530840,6531240,401,"*",4.68552923602725,4.80531212869526,4.55489320588154,0.346092305077424,0.178835184441795,0.999789157560756,37.23,18.72,21.67,27.03,35.15,26.41,15.21,21.34,33.4,21.16,"TNFSF9","+41","Not Significant",0.747547033047536,0.747547033047536,"Not Capped"
"21511","chr4",80929284,80929684,401,"*",3.08611560635462,2.59822237297346,3.450054091646,-0.742476493989947,0.180251147486658,0.999789157560756,8.06,4.06,4.69,5.85,7.61,12.28,7.07,9.92,15.53,9.84,"BMP3","-101481","Not Significant",0.74412196186214,0.74412196186214,"Not Capped"
"21530","chr6",35327441,35327841,401,"*",4.18091955383592,4.33622662458204,4.00685391175252,0.423716118463347,0.180788981389053,0.999789157560756,26.9,13.53,15.65,19.53,25.4,18.06,10.4,14.6,22.85,14.47,"PPARD","-14973","Not Significant",0.742828042155764,0.742828042155764,"Not Capped"
"21559","chr4",9532180,9532580,401,"*",4.61725331616388,4.37419159076672,4.82520833022785,-0.351785895519369,0.181964319842398,0.999789157560756,27.61,13.89,16.07,20.05,26.07,31.85,18.35,25.74,40.29,25.52,"DEFB131A","+87846","Not Significant",0.740013761546157,0.740013761546157,"Not Capped"
"21591","chr2",207529698,207530098,401,"*",6.76794047170348,6.55123023421944,6.95630917664548,-0.30734139132462,0.182815222783391,0.999789157560756,124.87,62.8,72.67,90.65,117.91,139.52,80.37,112.75,176.47,111.79,"CREB1","+6","Not Significant",0.737987643965608,0.737987643965608,"Not Capped"
"21592","chr17",42833093,42833493,401,"*",5.2690132477084,5.3656615881862,5.16542241730698,0.29669556260346,0.182841772279936,0.999789157560756,54.9,27.61,31.95,39.86,51.84,40.32,23.23,32.59,51,32.31,"PSME3","-178","Not Significant",0.737924577758629,0.737924577758629,"Not Capped"
"21593","chr17",40062728,40063128,401,"*",4.86903495184064,4.64212657498988,5.06505774383792,-0.324093378672041,0.182885016676977,0.999789157560756,33.25,16.72,19.35,24.14,31.39,37.61,21.67,30.4,47.57,30.14,"THRA","+118","Not Significant",0.737821873753002,0.737821873753002,"Not Capped"
"21596","chr10",71319079,71319479,401,"*",4.95216028860848,4.59721025053879,5.23679674903009,-0.539984929073037,0.0238344332048665,0.999789157560756,32.23,16.21,18.76,23.4,30.43,42.37,24.4,34.24,53.59,33.95,"SLC29A3","+21","Significant",1.62279517136126,1.62279517136126,"Not Capped"
"21603","chr10",100229321,100229721,401,"*",4.87310640794707,4.98211429553837,4.75518388348969,0.32303259025598,0.183393825325706,0.999789157560756,42.08,21.17,24.49,30.55,39.74,30.34,17.48,24.52,38.38,24.31,"CHUK","+98","Not Significant",0.736615290651367,0.736615290651367,"Not Capped"
"21607","chr4",87946134,87946534,401,"*",2.96115887204118,3.46982809516975,2.16845897819569,1.3724935524036,0.0238459723699056,0.999789157560756,14.75,7.42,8.59,10.71,13.93,5.05,2.91,4.08,6.39,4.05,"SPP1","-29354","Significant",1.62258496359395,1.62258496359395,"Not Capped"
"21662","chr6",31356294,31356694,401,"*",4.66423237668691,4.42381352097416,4.87025098903265,-0.347326377809693,0.185430803755428,0.999789157560756,28.58,14.37,16.63,20.75,26.99,32.86,18.93,26.56,41.56,26.33,"HLA-B","+693","Not Significant",0.731818119221865,0.731818119221865,"Not Capped"
"21664","chr1",240702852,240703252,401,"*",3.28815750750125,3.5409409265934,2.98147060236372,0.648295386266082,0.185558498274404,0.999789157560756,15.5,7.79,9.02,11.25,14.63,8.87,5.11,7.17,11.22,7.11,"GREM2","-90903","Not Significant",0.731519150885864,0.731519150885864,"Not Capped"
"21690","chr1",172699127,172699527,401,"*",3.94433342084414,4.11770262216559,3.74724796947639,0.46395710110962,0.186693136262722,0.999789157560756,23.11,11.63,13.45,16.78,21.83,15.09,8.69,12.19,19.08,12.09,"FASLG","+40309","Not Significant",0.72887164851059,0.72887164851059,"Not Capped"
"21705","chr20",3077368,3077768,401,"*",3.65113163527344,3.2911955514478,3.93895956614415,-0.545147534165524,0.187185170662172,0.999789157560756,13.03,6.56,7.59,9.46,12.31,17.23,9.93,13.93,21.8,13.81,"OXT","+5948","Not Significant",0.727728560270411,0.727728560270411,"Not Capped"
"21718","chr6",141297896,141298296,401,"*",2.96115657872413,3.26983717656794,2.56793145335511,0.78670083923035,0.18761160332866,0.999789157560756,12.84,6.46,7.47,9.32,12.13,6.66,3.84,5.38,8.43,5.34,"NMBR","+790703","Not Significant",0.726740305051985,0.726740305051985,"Not Capped"
"21722","chr21",44920576,44920976,401,"*",4.03921797541463,3.73768413753517,4.28849426280218,-0.449875036429691,0.187899368056745,0.999789157560756,17.76,8.93,10.34,12.9,16.77,21.96,12.65,17.74,27.77,17.59,"ITGB2","+8097","Not Significant",0.726074680516452,0.726074680516452,"Not Capped"
"21725","chr5",76738879,76739279,401,"*",4.13066497008146,3.8413837658391,4.3715169938301,-0.429553202319816,0.188037348357126,0.999789157560756,19.09,9.6,11.11,13.86,18.02,23.26,13.4,18.79,29.42,18.63,"F2R","+23036","Not Significant",0.725755881723244,0.725755881723244,"Not Capped"
"21735","chr2",136327349,136327749,401,"*",5.31845243481953,5.1069851817063,5.50284899774621,-0.297541234659733,0.188353256701276,0.999789157560756,45.89,23.08,26.7,33.31,43.33,50.95,29.35,41.17,64.44,40.82,"CXCR4","-211306","Not Significant",0.725026866274806,0.725026866274806,"Not Capped"
"21755","chr8",22164587,22164987,401,"*",4.94753648183507,4.72809603442914,5.13796360868462,-0.311209104932219,0.189124962594243,0.999789157560756,35.29,17.75,20.54,25.62,33.32,39.56,22.79,31.97,50.04,31.7,"BMP1","+51","Not Significant",0.723251144864938,0.723251144864938,"Not Capped"
