output_prefix	name	motif_id	cluster	total_tfbs	CD4_Good_mean_score	CD4_Good_bound	CD4_Poor_mean_score	CD4_Poor_bound	CD4_Good_CD4_Poor_change	CD4_Good_CD4_Poor_pvalue	CD4_Good_CD4_Poor_highlighted
lsy-2_MA2181.1	lsy-2	MA2181.1	C_lsl-1	4123	0.40723	152	0.31078	120	0.10015	3.23932E-79	False
nfi-1_MA2182.1	nfi-1	MA2182.1	C_nfi-1	3730	0.4962	237	0.43101	221	-0.00462	9.27855E-04	False
nhr-33_MA2183.1	nhr-33	MA2183.1	C_nhr-33	10797	0.38181	289	0.28725	225	0.10017	2.60531E-106	False
sox-3_MA2184.1	sox-3	MA2184.1	C_sox-3	11041	0.31959	183	0.22936	148	0.10345	1.03145E-103	False
tbx-37_MA2185.1	tbx-37	MA2185.1	C_tbx-38	18329	0.38907	562	0.3111	460	0.04332	3.60875E-74	False
tbx-38_MA2186.1	tbx-38	MA2186.1	C_tbx-38	15082	0.3785	389	0.29519	306	0.06045	3.27103E-87	False
ztf-6_MA2187.1	ztf-6	MA2187.1	C_ztf-6	21315	0.37536	589	0.29204	454	0.06161	1.47866E-94	False
cebp-1_MA1444.2	cebp-1	MA1444.2	C_cebp-1	7772	0.33943	180	0.24999	134	0.08996	2.06679E-93	False
ceh-22_MA0264.2	ceh-22	MA0264.2	C_NKX2-3	8490	0.44449	368	0.35825	274	0.05471	3.90870E-72	False
ceh-38_MA1699.2	ceh-38	MA1699.2	C_ceh-38	27186	0.29342	274	0.21024	205	0.08556	9.30922E-113	False
ceh-48_MA0921.2	ceh-48	MA0921.2	C_ceh-48	11671	0.59162	1052	0.52991	885	-0.03866	1.36175E-68	False
daf-12_MA0538.2	daf-12	MA0538.2	C_daf-12	16585	0.59676	1625	0.52842	1443	-0.00654	1.26639E-10	False
daf-16_MA1446.2	daf-16	MA1446.2	C_FKH1	9717	0.44335	474	0.35216	373	0.06437	1.63640E-82	False
efl-1_MA0541.2	efl-1	MA0541.2	C_efl-1	3830	1.03236	1019	0.96134	919	-0.08309	2.84253E-75	False
elt-2_MA1701.2	elt-2	MA1701.2	C_grn	6787	0.39107	206	0.29461	161	0.09635	1.47633E-87	False
eor-1_MA0543.2	eor-1	MA0543.2	C_eor-1	40183	0.45535	1940	0.37812	1598	0.0317	3.66898E-81	False
hlh-1_MA0545.2	hlh-1	MA0545.2	C_amos	11274	0.49116	645	0.42386	540	-0.00608	2.13703E-08	False
hlh-30_MA1449.2	hlh-30	MA1449.2	C_ARNT2	3935	0.80458	849	0.70494	748	0.02768	2.71058E-32	False
lim-4_MA0923.2	lim-4	MA0923.2	C_Ubx	5545	0.31182	83	0.23063	50	0.07751	1.81638E-79	False
lin-54_MA1450.2	lin-54	MA1450.2	C_TCX3	21017	0.3225	376	0.23304	279	0.09478	2.08569E-113	False
pqm-1_MA1703.2	pqm-1	MA1703.2	C_GATA-a	7468	0.35467	176	0.26656	142	0.07825	6.01397E-83	False
skn-1_MA0547.2	skn-1	MA0547.2	C_skn-1	19407	0.33871	364	0.25414	262	0.0797	2.16172E-104	False
sma-4_MA0925.2	sma-4	MA0925.2	C_SMAD2	8749	0.48472	458	0.41269	384	0.01226	8.30408E-20	False
zfh-2_MA0928.2	zfh-2	MA0928.2	C_Ubx	5504	0.31228	83	0.23034	50	0.07963	3.90985E-79	False
zip-8_MA1704.2	zip-8	MA1704.2	C_FOSL2::JUNB	3821	0.9249	1054	0.83696	965	-0.01258	5.90153E-10	False
br_MA0013.1	br	MA0013.1	C_br	34370	0.32203	538	0.2353	382	0.08834	8.00344E-124	False
dl_MA0022.1	dl	MA0022.1	C_dl	11535	0.50828	795	0.44523	694	-0.01838	3.39035E-37	False
dl_MA0023.1	dl	MA0023.1	C_dl	11657	0.5647	961	0.50241	857	-0.02141	2.54177E-44	False
Eip74EF_MA0026.1	Eip74EF	MA0026.1	C_HAL9	10499	1.12674	3573	1.04281	3138	-0.0749	1.26988E-91	False
hb_MA0049.1	hb	MA0049.1	C_hb	37037	0.34435	816	0.26883	619	0.04479	1.13379E-94	False
Abd-B_MA0165.1	Abd-B	MA0165.1	C_Dbx	17359	0.33578	311	0.24652	223	0.09385	6.30777E-112	False
Antp_MA0166.1	Antp	MA0166.1	C_Ubx	8490	0.32764	119	0.24461	84	0.0794	1.54943E-87	False
B-H1_MA0168.1	B-H1	MA0168.1	C_CG34031	10207	0.33621	181	0.2456	153	0.09931	1.02277E-103	False
B-H2_MA0169.1	B-H2	MA0169.1	C_B-H2	6655	0.32496	111	0.22745	95	0.12946	3.85954E-112	True
Vsx2_MA0180.1	Vsx2	MA0180.1	C_Ubx	7342	0.34373	177	0.25951	146	0.08304	2.58037E-88	False
Vsx1_MA0181.1	Vsx1	MA0181.1	C_Ubx	5545	0.31182	83	0.23063	50	0.07751	1.81638E-79	False
Dfd_MA0186.1	Dfd	MA0186.1	C_Ubx	8490	0.32764	119	0.24461	84	0.0794	1.54943E-87	False
Dr_MA0188.1	Dr	MA0188.1	C_B-H2	5284	0.40232	207	0.30746	192	0.10354	4.00305E-87	False
Gsc_MA0190.1	Gsc	MA0190.1	C_Ptx1	20553	0.36429	527	0.29261	432	0.03106	4.22728E-65	False
HGTX_MA0191.1	HGTX	MA0191.1	C_Ubx	8489	0.32764	120	0.24464	84	0.07924	2.11414E-89	False
Hmx_MA0192.1	Hmx	MA0192.1	C_Ubx	7369	0.31929	112	0.2339	91	0.09097	7.07354E-93	False
schlank_MA0193.1	schlank	MA0193.1	C_HAP2	3842	0.43842	199	0.36307	169	0.02103	5.73235E-21	False
Lim1_MA0194.1	Lim1	MA0194.1	C_Ubx	5545	0.31182	83	0.23063	50	0.07751	1.81638E-79	False
NK7.1_MA0196.1	NK7.1	MA0196.1	C_Ubx	7369	0.31929	112	0.2339	91	0.09097	7.07354E-93	False
OdsH_MA0198.1	OdsH	MA0198.1	C_Ubx	5546	0.31208	83	0.23067	50	0.07807	3.76652E-79	False
Optix_MA0199.1	Optix	MA0199.1	C_Optix	45589	0.36679	1185	0.27711	958	0.08397	3.56899E-129	True
Ptx1_MA0201.1	Ptx1	MA0201.1	C_Ptx1	3966	0.41809	146	0.34039	117	0.04086	9.96504E-42	False
Rx_MA0202.1	Rx	MA0202.1	C_Ubx	5546	0.31208	83	0.23067	50	0.07807	3.76652E-79	False
Scr_MA0203.1	Scr	MA0203.1	C_Ubx	8490	0.32764	119	0.24461	84	0.0794	1.54943E-87	False
Six4_MA0204.1	Six4	MA0204.1	C_Optix	8557	0.38254	238	0.29463	189	0.07688	1.87982E-89	False
abd-A_MA0206.1	abd-A	MA0206.1	C_Ubx	8489	0.32764	120	0.24464	84	0.07924	2.11414E-89	False
al_MA0208.1	al	MA0208.1	C_Ubx	7186	0.31605	106	0.2295	90	0.09536	3.67973E-97	False
ara_MA0210.1	ara	MA0210.1	C_ara	57211	0.38201	1661	0.29276	1320	0.08009	5.39826E-126	True
bap_MA0211.1	bap	MA0211.1	C_bap	7478	0.38295	211	0.284	172	0.11544	3.34498E-106	True
bcd_MA0212.1	bcd	MA0212.1	C_Ptx1	20553	0.36429	527	0.29261	432	0.03106	4.22728E-65	False
brk_MA0213.1	brk	MA0213.1	C_E2FA	8171	0.9485	1780	0.87823	1532	-0.06498	4.16146E-78	False
bsh_MA0214.1	bsh	MA0214.1	C_Ubx	7369	0.31929	112	0.2339	91	0.09097	7.07354E-93	False
caup_MA0217.1	caup	MA0217.1	C_ara	57211	0.38201	1661	0.29276	1320	0.08009	5.39826E-126	True
ct_MA0218.1	ct	MA0218.1	C_ct	19438	0.38962	605	0.30928	487	0.04999	1.55296E-91	False
ems_MA0219.1	ems	MA0219.1	C_Ubx	10098	0.32739	154	0.24378	103	0.08074	9.94022E-91	False
en_MA0220.1	en	MA0220.1	C_Ubx	7369	0.3193	112	0.2339	91	0.09104	6.57296E-93	False
eve_MA0221.1	eve	MA0221.1	C_eve	7688	0.36006	174	0.27103	135	0.08806	1.50446E-85	False
ftz_MA0225.1	ftz	MA0225.1	C_Ubx	8489	0.32764	120	0.24464	84	0.07924	2.11414E-89	False
hth_MA0227.1	hth	MA0227.1	C_MEIS1	30026	0.49827	1950	0.42321	1686	0.01835	2.15887E-51	False
inv_MA0229.1	inv	MA0229.1	C_Ubx	8140	0.32894	165	0.24029	127	0.09966	2.67497E-104	False
lab_MA0230.1	lab	MA0230.1	C_Ubx	8489	0.32764	120	0.24464	84	0.07924	2.11414E-89	False
oc_MA0234.1	oc	MA0234.1	C_Ptx1	20553	0.36429	527	0.29261	432	0.03106	4.22728E-65	False
onecut_MA0235.1	onecut	MA0235.1	C_onecut	11092	0.33786	210	0.25062	156	0.08385	3.43524E-99	False
otp_MA0236.1	otp	MA0236.1	C_Ubx	5545	0.31182	83	0.23063	50	0.07751	1.81638E-79	False
pb_MA0238.1	pb	MA0238.1	C_Ubx	8489	0.32764	120	0.24464	84	0.07924	2.11414E-89	False
Bgbrun_MA0242.1	Bgb::run	MA0242.1	C_Bcl11B	8255	0.5423	591	0.45839	482	0.02477	1.02381E-38	False
slbo_MA0244.1	slbo	MA0244.1	C_slbo	11598	0.34657	242	0.26058	188	0.07619	1.30946E-88	False
slou_MA0245.1	slou	MA0245.1	C_Ubx	7369	0.3193	112	0.2339	91	0.09104	6.57296E-93	False
so_MA0246.1	so	MA0246.1	C_Optix	8557	0.38254	238	0.29463	189	0.07688	1.87982E-89	False
tup_MA0248.1	tup	MA0248.1	C_CG34031	6442	0.3502	146	0.25809	121	0.0986	7.79903E-93	False
unc-4_MA0250.1	unc-4	MA0250.1	C_Ubx	7369	0.31929	112	0.2339	91	0.09097	7.07354E-93	False
vnd_MA0253.1	vnd	MA0253.1	C_vnd	12258	0.36656	289	0.28009	228	0.07104	8.90813E-92	False
vvl_MA0254.1	vvl	MA0254.1	C_vvl	14141	0.39089	460	0.30341	385	0.07219	4.77168E-94	False
fkh_MA0446.1	fkh	MA0446.1	C_FOXE1	18842	0.3506	459	0.26473	354	0.07473	3.78987E-98	False
H2.0_MA0448.1	H2.0	MA0448.1	C_Dbx	13805	0.30727	152	0.21805	95	0.10394	3.89508E-108	False
h_MA0449.1	h	MA0449.1	C_BHLH104	5644	0.89371	1280	0.82625	1177	-0.05637	2.00814E-65	False
odd_MA0454.1	odd	MA0454.1	C_odd	8317	0.49776	530	0.41809	431	0.02912	1.46063E-48	False
opa_MA0456.1	opa	MA0456.1	C_opa	12851	0.81857	2087	0.76434	1834	-0.07627	1.39717E-95	False
ttk_MA0460.1	ttk	MA0460.1	C_ttk	10538	0.40666	350	0.32235	269	0.06022	1.20541E-76	False
cad_MA0216.2	cad	MA0216.2	C_HOXA10	16317	0.3506	341	0.25863	264	0.09791	1.49633E-109	False
suHw_MA0533.1	su(Hw)	MA0533.1	C_su(Hw)	11790	0.36328	289	0.27229	216	0.08927	6.77661E-100	False
pan_MA0237.2	pan	MA0237.2	C_pan	4323	0.69142	602	0.61848	527	-0.02179	5.45134E-23	False
Mad_MA0535.1	Mad	MA0535.1	C_Mad	19238	1.09488	5356	1.04156	4867	-0.12567	2.76880E-121	True
Ets21C_MA0916.1	Ets21C	MA0916.1	C_HAL9	6564	1.21463	2585	1.12082	2289	-0.06742	4.95905E-75	False
gcm2_MA0917.1	gcm2	MA0917.1	C_GCM1	2949	0.52844	212	0.47386	181	-0.03537	6.74534E-36	False
Awh_MA0167.1	Awh	MA0167.1	C_Ubx	5545	0.31182	83	0.23063	50	0.07751	1.81638E-79	False
C15_MA0170.1	C15	MA0170.1	C_Ubx	7369	0.3193	112	0.2339	91	0.09104	6.57296E-93	False
CG11085_MA0171.1	CG11085	MA0171.1	C_B-H2	6220	0.36976	181	0.27416	166	0.10714	1.85669E-96	True
CG11294_MA0172.1	CG11294	MA0172.1	C_Ubx	5545	0.31182	83	0.23063	50	0.07751	1.81638E-79	False
CG11617_MA0173.1	CG11617	MA0173.1	C_CG11617	9830	0.33992	200	0.23949	152	0.12652	6.29269E-113	True
Dbx_MA0174.1	Dbx	MA0174.1	C_Dbx	10898	0.30687	123	0.21878	71	0.10051	6.21778E-106	False
lms_MA0175.1	lms	MA0175.1	C_Ubx	7369	0.31929	112	0.2339	91	0.09097	7.07354E-93	False
CG15696_MA0176.1	CG15696	MA0176.1	C_Ubx	7369	0.3193	112	0.2339	91	0.09104	6.57296E-93	False
CG18599_MA0177.1	CG18599	MA0177.1	C_Ubx	5545	0.31182	83	0.23063	50	0.07751	1.81638E-79	False
CG32105_MA0178.1	CG32105	MA0178.1	C_Ubx	5545	0.31182	83	0.23063	50	0.07751	1.81638E-79	False
CG32532_MA0179.1	CG32532	MA0179.1	C_Ubx	7369	0.3193	112	0.2339	91	0.09104	6.57296E-93	False
CG4328_MA0182.1	CG4328	MA0182.1	C_Dbx	11173	0.30363	106	0.2108	67	0.11746	9.97470E-118	True
HHEX_MA0183.1	HHEX	MA0183.1	C_Ubx	11294	0.30864	130	0.22047	89	0.09943	2.24944E-102	False
Dll_MA0187.1	Dll	MA0187.1	C_HOXB7	4957	0.36019	118	0.26259	85	0.11353	1.06029E-94	True
achi_MA0207.1	achi	MA0207.1	C_MEIS1	30026	0.49827	1950	0.42321	1686	0.01835	2.15887E-51	False
ap_MA0209.1	ap	MA0209.1	C_Ubx	5546	0.31208	83	0.23067	50	0.07807	3.76652E-79	False
btn_MA0215.1	btn	MA0215.1	C_Ubx	8490	0.32764	119	0.24461	84	0.0794	1.54943E-87	False
exex_MA0224.1	exex	MA0224.1	C_Ubx	4623	0.32952	85	0.24491	50	0.07799	2.27213E-73	False
hbn_MA0226.1	hbn	MA0226.1	C_Ubx	7369	0.3193	112	0.2339	91	0.09104	6.57296E-93	False
ind_MA0228.1	ind	MA0228.1	C_Ubx	5546	0.31208	83	0.23067	50	0.07807	3.76652E-79	False
lbe_MA0231.1	lbe	MA0231.1	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
lbl_MA0232.1	lbl	MA0232.1	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
mirr_MA0233.1	mirr	MA0233.1	C_mirr	127392	0.39806	4382	0.31552	3387	0.05258	3.24864E-121	False
repo_MA0240.1	repo	MA0240.1	C_Ubx	7369	0.3193	112	0.2339	91	0.09104	6.57296E-93	False
ro_MA0241.1	ro	MA0241.1	C_Ubx	5546	0.31208	83	0.23067	50	0.07807	3.76652E-79	False
unpg_MA0251.1	unpg	MA0251.1	C_Ubx	5545	0.31182	83	0.23063	50	0.07751	1.81638E-79	False
zen_MA0256.1	zen	MA0256.1	C_eve	7688	0.36006	174	0.27103	135	0.08806	1.50446E-85	False
CG34031_MA0444.1	CG34031	MA0444.1	C_CG34031	6380	0.33545	123	0.24829	100	0.09242	1.67541E-85	False
D_MA0445.1	D	MA0445.1	C_D	20693	0.3671	552	0.28688	417	0.05794	9.20480E-102	False
gt_MA0447.1	gt	MA0447.1	C_vri	2321	0.52905	224	0.43298	194	0.0752	2.76944E-57	False
hkb_MA0450.1	hkb	MA0450.1	C_hkb	13330	1.03473	3733	0.97808	3406	-0.10385	8.77045E-107	False
tll_MA0459.1	tll	MA0459.1	C_tll	17111	0.38393	483	0.30091	379	0.05755	3.46194E-97	False
EcRusp_MA0534.1	EcR::usp	MA0534.1	C_EcR::usp	8908	0.3898	258	0.30563	206	0.066	5.87707E-82	False
Clamp_MA1700.1	Clamp	MA1700.1	C_Clamp	18257	0.68993	2298	0.62545	2018	-0.03374	4.19835E-69	False
cg_MA2107.1	cg	MA2107.1	C_cg	20248	0.44189	781	0.36883	632	0.02073	4.42772E-52	False
sqz_MA2108.1	sqz	MA2108.1	C_ZNF384	54483	0.3363	1187	0.26047	893	0.04768	3.18065E-106	False
acj6_MA2188.1	acj6	MA2188.1	C_Ubx	11421	0.32737	175	0.24265	130	0.08358	1.70839E-94	False
Adf1_MA2189.1	Adf1	MA2189.1	C_Adf1	2933	1.0241	724	0.96493	657	-0.10853	7.49594E-85	True
Aef1_MA2190.1	Aef1	MA2190.1	C_Aef1	4779	0.42382	236	0.34541	192	0.03542	3.85158E-45	False
amos_MA2191.1	amos	MA2191.1	C_amos	7888	0.44553	330	0.36859	268	0.03005	2.35794E-50	False
Atf-2_MA2192.1	Atf-2	MA2192.1	C_Atf-2	4353	0.70033	734	0.61169	666	0.02976	1.18927E-33	False
Atf3_MA2193.1	Atf3	MA2193.1	C_FOSL2::JUNB	3884	0.8434	942	0.75654	859	0.00949	1.94594E-08	False
Atf6_MA2194.1	Atf6	MA2194.1	C_CREB3	4406	0.77286	817	0.70046	723	-0.03967	1.07119E-46	False
ato_MA2195.1	ato	MA2195.1	C_ato	14155	0.48612	788	0.41616	668	0.00762	1.01881E-20	False
bigmax_MA2196.1	bigmax	MA2196.1	C_ARNT2	7910	0.62285	1087	0.54564	976	-0.00214	5.84755E-02	False
bin_MA2197.1	bin	MA2197.1	C_FKH1	13013	0.40186	479	0.31292	380	0.07223	3.50805E-92	False
Blimp-1_MA2198.1	Blimp-1	MA2198.1	C_Blimp-1	13600	0.47337	724	0.39254	581	0.03348	2.15023E-62	False
bowl_MA2199.1	bowl	MA2199.1	C_bowl	11772	0.68051	1669	0.60137	1460	-0.00261	8.18396E-03	False
bs_MA2200.1	bs	MA2200.1	C_bs	4820	0.46808	283	0.38646	251	0.03988	1.36577E-48	False
Bteb2_MA2201.1	Bteb2	MA2201.1	C_Bteb2	9035	1.09847	2894	1.0183	2638	-0.05895	6.33026E-77	False
byn_MA2202.1	byn	MA2202.1	C_TBX4	8619	0.44443	388	0.37323	326	0.01669	1.83813E-27	False
CG12605_MA2203.1	CG12605	MA2203.1	C_snai-1	14047	0.43069	543	0.35912	455	0.02146	1.37816E-44	False
CG4360_MA2204.1	CG4360	MA2204.1	C_CG4360	14459	0.42038	626	0.34737	506	0.02202	1.93745E-54	False
CG7928_MA2205.1	CG7928	MA2205.1	C_CG7928	18619	0.6455	1888	0.58996	1687	-0.0461	3.35804E-80	False
CHES-1-like_MA2206.1	CHES-1-like	MA2206.1	C_FKH1	19652	0.3578	494	0.27032	378	0.08228	3.06336E-107	False
ci_MA2207.1	ci	MA2207.1	C_ci	15439	0.52403	946	0.47557	869	-0.04678	1.54708E-82	False
crc_MA2208.1	crc	MA2208.1	C_crc	5405	0.52953	514	0.44503	471	0.04114	3.34463E-57	False
CrebA_MA2209.1	CrebA	MA2209.1	C_DPBF3	2830	0.69112	394	0.62753	347	-0.04071	1.10736E-42	False
CrebB_MA2210.1	CrebB	MA2210.1	C_FOSL2::JUNB	3048	1.05847	1027	0.96223	933	-0.00968	9.06886E-06	False
croc_MA2211.1	croc	MA2211.1	C_slp1	10204	0.40426	388	0.31184	310	0.08285	5.54006E-96	False
dar1_MA2212.1	dar1	MA2212.1	C_KLF9	24047	0.91606	5850	0.84677	5307	-0.05298	6.57687E-96	False
Dif_MA2213.1	Dif	MA2213.1	C_REL	5446	0.51695	375	0.45209	338	-0.00993	2.84653E-12	False
dimm_MA2214.1	dimm	MA2214.1	C_OLIG1	3950	0.33342	64	0.25222	54	0.0735	3.51565E-66	False
dm_MA2215.1	dm	MA2215.1	C_ARNT::HIF1A	5164	0.81622	989	0.73713	887	-0.01733	2.46343E-20	False
Doc2_MA2216.1	Doc2	MA2216.1	C_TBX4	12864	0.45228	612	0.38267	520	0.00622	1.94266E-11	False
dpn_MA2217.1	dpn	MA2217.1	C_VOZ2	11709	1.0803	3255	1.0147	2982	-0.09119	7.07187E-99	False
dsf_MA2218.1	dsf	MA2218.1	C_nhr-6	15400	0.37111	361	0.28901	278	0.06238	5.95454E-92	False
Esplm3-HLH_MA2219.1	E(spl)m3-HLH	MA2219.1	C_E(spl)m3-HLH	5242	0.79886	1008	0.71859	914	-0.02128	1.89933E-26	False
Esplmbeta-HLH_MA2220.1	E(spl)mbeta-HLH	MA2220.1	C_E(spl)mbeta-HLH	3840	0.87039	767	0.80504	677	-0.06049	1.10104E-56	False
Esplmdelta-HLH_MA2221.1	E(spl)mdelta-HLH	MA2221.1	C_E(spl)m3-HLH	4359	0.74983	735	0.67881	669	-0.02996	2.48591E-35	False
Esplmgamma-HLH_MA2222.1	E(spl)mgamma-HLH	MA2222.1	C_E(spl)mgamma-HLH	5418	1.0029	1455	0.93614	1341	-0.07353	1.28280E-74	False
EcR_MA2223.1	EcR	MA2223.1	C_Nr1h3	7066	0.40341	231	0.33396	195	0.01506	2.92262E-25	False
Eip75B_MA2224.1	Eip75B	MA2224.1	C_Eip75B	7930	0.40803	287	0.33188	226	0.03377	6.03857E-54	False
erm_MA2225.1	erm	MA2225.1	C_erm	18888	0.38395	601	0.30116	472	0.05657	4.35421E-94	False
ERR_MA2226.1	ERR	MA2226.1	C_NR2F2	9973	0.4476	383	0.37678	328	0.01686	2.90753E-29	False
esg_MA2227.1	esg	MA2227.1	C_ZEB1	20251	0.45798	919	0.3882	802	0.01605	4.02101E-46	False
Ets65A_MA2228.1	Ets65A	MA2228.1	C_HAL9	7350	1.15911	2695	1.06645	2369	-0.06292	3.55119E-76	False
Ets96B_MA2229.1	Ets96B	MA2229.1	C_HAL9	7720	1.17953	2888	1.09028	2531	-0.07563	2.73156E-85	False
Ets97D_MA2230.1	Ets97D	MA2230.1	C_FLI1	9410	0.97388	2639	0.87423	2270	-0.01243	1.38707E-19	False
Ets98B_MA2231.1	Ets98B	MA2231.1	C_Ets98B	3756	0.86517	722	0.81425	660	-0.10013	2.90528E-80	False
fd59A_MA2232.1	fd59A	MA2232.1	C_FOXC2	30195	0.33867	613	0.25425	441	0.07246	9.22592E-111	False
Fer1_MA2233.1	Fer1	MA2233.1	C_Fer1	7096	0.60849	770	0.5304	683	0.01144	1.74468E-11	False
Fer2_MA2234.1	Fer2	MA2234.1	C_Fer2	8979	0.54291	730	0.46886	657	0.00934	1.31074E-10	False
FoxL1_MA2235.1	FoxL1	MA2235.1	C_FKH1	18764	0.36375	485	0.27492	341	0.08185	1.72723E-109	False
foxo_MA2236.1	foxo	MA2236.1	C_foxo	13056	0.39822	438	0.3107	339	0.06689	6.64990E-88	False
FoxP_MA2237.1	FoxP	MA2237.1	C_FOXF2	20471	0.36121	512	0.27762	396	0.06605	7.10946E-100	False
GATAe_MA2238.1	GATAe	MA2238.1	C_GAT1	497	0.64385	54	0.56868	42	-0.02876	7.29365E-08	False
gsb_MA2239.1	gsb	MA2239.1	C_Pax7	7638	0.30951	95	0.22046	75	0.10392	3.32193E-96	False
Hey_MA2240.1	Hey	MA2240.1	C_ARNT::HIF1A	8295	0.81743	1641	0.73607	1470	-0.01967	9.19943E-31	False
HLH4C_MA2241.1	HLH4C	MA2241.1	C_HLH4C	13400	0.52209	878	0.46315	780	-0.02574	7.09528E-49	False
Hnf4_MA2242.1	Hnf4	MA2242.1	C_Pparg::Rxra	10755	0.52217	700	0.45823	636	-0.00404	3.26919E-08	False
Hr38_MA2243.1	Hr38	MA2243.1	C_NR4A1	10008	0.42688	405	0.35298	342	0.02973	7.73003E-54	False
Hr39_MA2244.1	Hr39	MA2244.1	C_Hr39	10638	0.44878	404	0.38254	367	0.00378	1.46962E-07	False
Hr78_MA2245.1	Hr78	MA2245.1	C_Nr1h3	12559	0.40534	439	0.34172	377	0.00111	4.04244E-03	False
Jra_MA2246.1	Jra	MA2246.1	C_BACH1	7220	0.45056	337	0.37726	277	0.01364	3.61019E-20	False
Kah_MA2247.1	Kah	MA2247.1	C_Kah	12974	0.46178	581	0.38127	504	0.04306	3.83591E-70	False
kay_MA2248.1	kay	MA2248.1	C_BACH1	5399	0.43308	225	0.3558	180	0.03123	1.71665E-43	False
ken_MA2249.1	ken	MA2249.1	C_ken	18057	0.46862	914	0.39229	752	0.02277	3.34570E-49	False
klu_MA2250.1	klu	MA2250.1	C_klu	19488	0.67928	2317	0.61898	2052	-0.0399	2.66773E-83	False
knrl_MA2251.1	knrl	MA2251.1	C_kni	8634	0.44722	365	0.36279	308	0.05161	2.01706E-72	False
lmd_MA2252.1	lmd	MA2252.1	C_lmd	13299	0.74222	1844	0.7065	1620	-0.11506	1.85601E-110	True
luna_MA2253.1	luna	MA2253.1	C_KLF5	29822	1.06503	9379	1.00555	8658	-0.09005	5.12692E-120	False
lz_MA2254.1	lz	MA2254.1	C_Bcl11B	7249	0.55884	556	0.47643	442	0.01458	1.09504E-19	False
Max_MA2255.1	Max	MA2255.1	C_ARNT::HIF1A	5164	0.81622	989	0.73713	887	-0.01733	2.46343E-20	False
mid_MA2256.1	mid	MA2256.1	C_TBX4	14807	0.45292	655	0.38169	563	0.01684	2.50103E-36	False
Mitf_MA2257.1	Mitf	MA2257.1	C_ARNT2	4726	1.02906	1363	0.93834	1246	-0.03562	4.15048E-42	False
Mnt_MA2258.1	Mnt	MA2258.1	C_ARNT::HIF1A	6335	0.77729	1107	0.69614	980	-0.011	1.44614E-14	False
org-1_MA2259.1	org-1	MA2259.1	C_TBX4	11738	0.44625	512	0.37308	430	0.01697	9.52017E-42	False
pdm3_MA2260.1	pdm3	MA2260.1	C_Ubx	6251	0.31199	83	0.22305	54	0.10271	4.12203E-94	False
phol_MA2261.1	phol	MA2261.1	C_phol	8751	0.73734	1690	0.65072	1512	0.00753	2.25941E-11	False
pnt_MA2262.1	pnt	MA2262.1	C_FLI1	7271	0.91307	1860	0.81537	1602	-0.0105	4.27941E-10	False
Poxm_MA2263.1	Poxm	MA2263.1	C_Poxm	3977	0.51822	273	0.43479	247	0.03543	1.54648E-38	False
Rel_MA2264.1	Rel	MA2264.1	C_Rel	13051	0.57217	1032	0.51941	933	-0.04289	8.18628E-72	False
retn_MA2265.1	retn	MA2265.1	C_Arid3b	6982	0.30604	83	0.21456	58	0.11544	8.07058E-96	True
Rfx_MA2266.1	Rfx	MA2266.1	C_Rfx	5099	0.57574	547	0.49373	455	0.00993	5.57770E-13	False
rib_MA2267.1	rib	MA2267.1	C_rib	7864	0.42668	372	0.34071	285	0.05966	3.00959E-72	False
sage_MA2268.1	sage	MA2268.1	C_sage	14994	0.43829	610	0.36261	497	0.02868	1.55354E-61	False
sc_MA2269.1	sc	MA2269.1	C_Ascl2	11721	0.49176	634	0.42122	520	0.00456	5.60274E-06	False
scrt_MA2270.1	scrt	MA2270.1	C_SCRT1	9363	0.50666	544	0.42605	444	0.02604	6.78752E-46	False
sens_MA2271.1	sens	MA2271.1	C_sens	14007	0.38743	445	0.31097	347	0.03738	4.56935E-65	False
slp2_MA2272.1	slp2	MA2272.1	C_FKH1	12968	0.40211	476	0.31316	379	0.07243	1.37535E-90	False
Sox102F_MA2273.1	Sox102F	MA2273.1	C_Sox102F	3690	0.59965	348	0.5315	316	-0.01629	2.46034E-18	False
Sox14_MA2274.1	Sox14	MA2274.1	C_Sox14	17257	0.42695	737	0.35061	586	0.03521	5.77061E-72	False
Sox15_MA2275.1	Sox15	MA2275.1	C_Sox15	12459	0.36592	319	0.27821	257	0.07663	1.79131E-98	False
Sox21a_MA2276.1	Sox21a	MA2276.1	C_Sox21b	9061	0.38469	262	0.29629	224	0.07256	3.03673E-86	False
Sox21b_MA2277.1	Sox21b	MA2277.1	C_Sox21b	12390	0.35452	258	0.2652	214	0.08598	9.03692E-93	False
SoxN_MA2278.1	SoxN	MA2278.1	C_SoxN	7467	0.40008	272	0.3116	239	0.06769	5.02029E-83	False
Sp1_MA2279.1	Sp1	MA2279.1	C_KLF16	25413	1.24063	9785	1.17085	8990	-0.10646	1.11597E-122	True
Spps_MA2280.1	Spps	MA2280.1	C_KLF16	38764	1.24022	15195	1.17007	14090	-0.09105	8.12590E-122	False
SREBP_MA2281.1	SREBP	MA2281.1	C_SREBP	4761	0.63412	699	0.56108	627	-0.00725	5.74136E-05	False
