"","output_prefix","name","motif_id","cluster","total_tfbs","CD4_Good_mean_score","CD4_Good_bound","CD4_Poor_mean_score","CD4_Poor_bound","CD4_Good_CD4_Poor_change","CD4_Good_CD4_Poor_pvalue","CD4_Good_CD4_Poor_highlighted","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"1208","MYB99_MA2008.2","MYB99","MA2008.2","C_MYB99",7402,0.49515,418,0.41592,342,0.02691,1.05769e-38,"False","Not Significant",37.9756416016932,5,"Capped"
"1209","MYB63_MA2024.2","MYB63","MA2024.2","C_MYB10",10076,0.53054,721,0.45437,630,0.01938,1.24276e-38,"False","Not Significant",37.9056127335783,5,"Capped"
"1210","MYB93_MA2025.2","MYB93","MA2025.2","C_MYB93",7347,0.4492,344,0.36311,288,0.06084,5.55754e-69,"False","Up_CD4_Good",68.255117402814,5,"Capped"
"1211","MYB108_MA2026.2","MYB108","MA2026.2","C_MYB57",6830,0.38231,200,0.29577,164,0.07314,3.12388e-81,"False","Up_CD4_Good",80.5053056573616,5,"Capped"
"1212","MYB44_MA2027.2","MYB44","MA2027.2","C_MYB44",3141,0.50571,197,0.43937,173,-0.00542,0.00309472,"False","Not Significant",2.50937863839051,2.50937863839051,"Not Capped"
"1213","MYB49_MA2028.2","MYB49","MA2028.2","C_MYB49",7830,0.37567,233,0.29054,172,0.06725,2.37026e-77,"False","Up_CD4_Good",76.6252040124827,5,"Capped"
"1214","MYB88_MA2029.2","MYB88","MA2029.2","C_MYB88",9796,0.82742,1755,0.78504,1580,-0.11701,1.45277e-112,"True","Up_CD4_Poor",111.837803137001,5,"Capped"
"1215","MYB96_MA2030.2","MYB96","MA2030.2","C_MYB96",10841,0.4944,632,0.41852,556,0.02298,3.42558e-47,"False","Not Significant",46.465265885639,5,"Capped"
"1216","MYB13_MA2041.2","MYB13","MA2041.2","C_MYB13",9499,0.53559,712,0.45624,634,0.02728,7.91901e-43,"False","Not Significant",42.101329108614,5,"Capped"
"1217","MYB58_MA2042.2","MYB58","MA2042.2","C_MYB58",10790,0.53417,795,0.46321,705,0.00181,0.000580437,"False","Not Significant",3.23624491121765,3.23624491121765,"Not Capped"
"1218","CDC5_MA0579.2","CDC5","MA0579.2","C_CDC5",9795,0.85729,1783,0.79039,1619,-0.05415,1.26765e-78,"False","Up_CD4_Poor",77.8970006392389,5,"Capped"
"1219","RVE8_MA1182.2","RVE8","MA1182.2","C_RVE7",17020,0.31307,222,0.22302,146,0.09839,1.34769e-112,"False","Up_CD4_Good",111.87040999413,5,"Capped"
"1220","RVE6_MA1183.2","RVE6","MA1183.2","C_RVE7",17736,0.31319,233,0.2242,158,0.09553,3.02997e-107,"False","Up_CD4_Good",106.518561671464,5,"Capped"
"1221","RVE1_MA1184.2","RVE1","MA1184.2","C_RVE7",11128,0.32139,166,0.23221,113,0.09176,2.46667e-102,"False","Up_CD4_Good",101.607888948105,5,"Capped"
"1222","LHY_MA1185.2","LHY","MA1185.2","C_RVE7",13161,0.30961,154,0.21834,101,0.10337,3.58263e-105,"False","Up_CD4_Good",104.445798041752,5,"Capped"
"1223","YAB4_MA1186.2","YAB4","MA1186.2","C_DIV1",10259,0.34916,212,0.25652,165,0.0997,1.51807e-100,"False","Up_CD4_Good",99.8187082021475,5,"Capped"
"1224","RVE4_MA1187.2","RVE4","MA1187.2","C_RVE7",18298,0.31258,244,0.2248,178,0.09276,9.95376e-118,"False","Up_CD4_Good",117.002012834953,5,"Capped"
"1225","AT5G61620_MA1189.2","AT5G61620","MA1189.2","C_AT2G38090",11949,0.3209,208,0.22909,161,0.10818,6.89763e-106,"True","Up_CD4_Good",105.1613001056,5,"Capped"
"1226","RVE5_MA1190.2","RVE5","MA1190.2","C_RVE7",16776,0.31512,221,0.22702,157,0.09321,1.02911e-110,"False","Up_CD4_Good",109.987538201681,5,"Capped"
"1227","RVE7L_MA1191.2","RVE7L","MA1191.2","C_RVE7",12229,0.31456,165,0.22476,106,0.09551,5.68088e-109,"False","Up_CD4_Good",108.24558438444,5,"Capped"
"1228","DIV1_MA1192.2","DIV1","MA1192.2","C_DIV1",9171,0.36037,235,0.26209,188,0.11838,3.45827e-110,"True","Up_CD4_Good",109.461141102753,5,"Capped"
"1229","AT2G38090_MA1193.2","AT2G38090","MA1193.2","C_AT2G38090",12781,0.33042,241,0.23795,177,0.10569,1.38902e-113,"False","Up_CD4_Good",112.857291500967,5,"Capped"
"1230","AT3G10580_MA1194.2","AT3G10580","MA1194.2","C_AT3G10580",15926,0.31495,219,0.21906,166,0.12242,2.80887e-110,"True","Up_CD4_Good",109.551468360332,5,"Capped"
"1231","AT5G56840_MA1195.2","AT5G56840","MA1195.2","C_AT2G38090",12226,0.32388,218,0.23165,162,0.10637,1.92475e-109,"True","Up_CD4_Good",108.715625671699,5,"Capped"
"1232","AT5G05790_MA1196.2","AT5G05790","MA1196.2","C_At3g11280",14900,0.33594,249,0.24652,185,0.09308,2.2234e-106,"False","Up_CD4_Good",105.652982398675,5,"Capped"
"1233","AT1G72740_MA1353.2","AT1G72740","MA1353.2","C_AT1G72740",9442,0.4218,368,0.33117,282,0.05919,2.31265e-81,"False","Up_CD4_Good",80.6358900890497,5,"Capped"
"1234","TRB2_MA1355.2","TRB2","MA1355.2","C_AT1G72740",7510,0.44126,338,0.34772,261,0.06813,2.28551e-84,"False","Up_CD4_Good",83.6410168741623,5,"Capped"
"1235","AT1G74840_MA1397.2","AT1G74840","MA1397.2","C_AT2G38090",7436,0.34537,200,0.25551,162,0.09487,3.13089e-93,"False","Up_CD4_Good",92.5043321905218,5,"Capped"
"1236","KUA1_MA1398.3","KUA1","MA1398.3","C_DIV1",5569,0.40938,216,0.32439,178,0.06875,3.74411e-71,"False","Up_CD4_Good",70.426651400401,5,"Capped"
"1237","AT1G19000_MA1400.2","AT1G19000","MA1400.2","C_AT2G38090",8924,0.34466,215,0.25722,172,0.08842,1.30837e-97,"False","Up_CD4_Good",96.8832694224986,5,"Capped"
"1238","RVE7_MA1401.2","RVE7","MA1401.2","C_RVE7",18151,0.30994,235,0.22077,163,0.09834,2.26839e-111,"False","Up_CD4_Good",110.644282275931,5,"Capped"
"1239","SRM1_MA1681.2","SRM1","MA1681.2","C_DIV1",7920,0.38861,235,0.29353,190,0.09737,7.43503e-97,"False","Up_CD4_Good",96.1287172747805,5,"Capped"
"1240","NID1_MA1793.2","NID1","MA1793.2","C_AT4G09450",11502,0.39919,421,0.31142,339,0.07897,1.15153e-94,"False","Up_CD4_Good",93.9387247431841,5,"Capped"
"1241","TRP5_MA1802.2","TRP5","MA1802.2","C_PK21687.1",3217,0.49673,210,0.41465,168,0.03406,5.45115e-37,"False","Not Significant",36.2635118672704,5,"Capped"
"1242","AT5G04760_MA2031.2","AT5G04760","MA2031.2","C_DIV1",2826,0.45893,153,0.37393,130,0.06472,3.74271e-59,"False","Up_CD4_Good",58.4268138224391,5,"Capped"
"1243","TRB1_MA2032.2","TRB1","MA2032.2","C_AT1G72740",8542,0.4472,384,0.35759,320,0.06207,5.53594e-75,"False","Up_CD4_Good",74.2568086255257,5,"Capped"
"1244","AT5G47660_MA1365.3","AT5G47660","MA1365.3","C_GT-2",11107,0.37506,322,0.28538,240,0.07827,1.45425e-93,"False","Up_CD4_Good",92.8373609275296,5,"Capped"
"1245","DF1_MA1366.2","DF1","MA1366.2","C_GT-2",11434,0.37412,332,0.28423,258,0.07895,6.15588e-93,"False","Up_CD4_Good",92.2107098547024,5,"Capped"
"1246","AT1G76870_MA1367.2","AT1G76870","MA1367.2","C_AT1G76870",8894,0.47634,463,0.39648,392,0.02748,3.12966e-46,"False","Not Significant",45.5045028407744,5,"Capped"
"1247","GTL1_MA1661.2","GTL1","MA1661.2","C_GTL1",9233,0.39995,304,0.31034,241,0.07278,1.26821e-81,"False","Up_CD4_Good",80.8968088266674,5,"Capped"
"1248","AT3G10030_MA1662.2","AT3G10030","MA1662.2","C_ara",7539,0.39339,230,0.30033,180,0.09153,1.17037e-91,"False","Up_CD4_Good",90.9316768189756,5,"Capped"
"1249","ASR3_MA1733.2","ASR3","MA1733.2","C_ASR3",8073,0.43173,321,0.35253,270,0.04275,1.66965e-64,"False","Not Significant",63.7773745581934,5,"Capped"
"1250","ASIL2_MA2039.2","ASIL2","MA2039.2","C_ENAP2",5430,1.06508,1480,0.99912,1319,-0.0969,1.15454e-83,"False","Up_CD4_Poor",82.9375910159921,5,"Capped"
"1251","ENAP2_MA2040.2","ENAP2","MA2040.2","C_ENAP2",6179,1.04834,1611,0.98784,1428,-0.10733,8.99278e-92,"True","Up_CD4_Poor",91.0461060310672,5,"Capped"
"1252","OS02G0104500_MA2345.1","OS02G0104500","MA2345.1","C_OS02G0104500",15840,0.35693,383,0.26993,282,0.07887,5.19487e-107,"False","Up_CD4_Good",106.284425316055,5,"Capped"
"1253","OS04G0486400_MA2347.1","OS04G0486400","MA2347.1","C_OS04G0486400",41209,0.51008,2750,0.42008,2283,0.05255,6.53239e-104,"False","Up_CD4_Good",103.184927894696,5,"Capped"
"1254","TB1_MA1430.2","TB1","MA1430.2","C_TB1",11978,0.66419,1161,0.62054,1009,-0.07799,1.86498e-92,"False","Up_CD4_Poor",91.7293258211937,5,"Capped"
"1255","GRF4_MA1815.2","GRF4","MA1815.2","C_GRF4",20262,0.72286,2817,0.65971,2366,-0.05308,2.11498e-90,"False","Up_CD4_Poor",89.674693735112,5,"Capped"
"1256","TEIL_MA2362.1","TEIL","MA2362.1","C_EIL3",5510,0.37742,140,0.29316,124,0.06756,1.17045e-72,"False","Up_CD4_Good",71.9316471340288,5,"Capped"
"1257","RAMOSA1_MA1416.1","RAMOSA1","MA1416.1","C_RAMOSA1",26651,0.51365,1712,0.44328,1483,0.00541,6.55083e-14,"False","Not Significant",13.1837036707589,5,"Capped"
"1258","GRMZM2G135447_MA2392.1","GRMZM2G135447","MA2392.1","C_MEIS1",8466,0.55892,744,0.48932,648,-0.00174,0.100491,"False","Not Significant",0.997872832028187,0.997872832028187,"Not Capped"
"1259","BAD1_MA2408.1","BAD1","MA2408.1","C_BAD1",38040,1.01996,9133,0.97876,8291,-0.13244,4.76775e-146,"True","Up_CD4_Poor",145.321686525178,5,"Capped"
"1260","EREB127_MA2414.1","EREB127","MA2414.1","C_ARF1",2286,0.88203,461,0.81057,374,-0.07352,5.26701e-60,"False","Up_CD4_Poor",59.2784358570857,5,"Capped"
"1261","EREB138_MA2415.1","EREB138","MA2415.1","C_EREB138",13624,0.91098,3162,0.85203,2826,-0.08986,3.56739e-100,"False","Up_CD4_Poor",99.4476494094199,5,"Capped"
"1262","EREB29_MA2416.1","EREB29","MA2416.1","C_Zm00001d049364",33005,1.03867,8261,0.99284,7361,-0.14054,3.77334e-138,"True","Up_CD4_Poor",137.423274060563,5,"Capped"
"1263","EREB71_MA2417.1","EREB71","MA2417.1","C_EREB71",13339,0.78325,2167,0.72777,1916,-0.06841,2.07251e-91,"False","Up_CD4_Poor",90.6835033652726,5,"Capped"
"1264","IG1_MA2418.1","IG1","MA2418.1","C_IG1",20902,0.97559,5018,0.92152,4478,-0.10855,8.50269e-122,"True","Up_CD4_Poor",121.070443654599,5,"Capped"
"1265","UB3_MA2419.1","UB3","MA2419.1","C_SBP6",8660,0.40689,326,0.32445,261,0.05846,1.91193e-76,"False","Up_CD4_Good",75.7185280122536,5,"Capped"
"1266","SBP6_MA2420.1","SBP6","MA2420.1","C_SBP6",7817,0.38274,220,0.29455,182,0.07899,2.02664e-86,"False","Up_CD4_Good",85.6932233898856,5,"Capped"
"1267","SBP8_MA2421.1","SBP8","MA2421.1","C_SBP6",7179,0.39201,210,0.3023,178,0.08145,1.65509e-86,"False","Up_CD4_Good",85.7811783853078,5,"Capped"
"1268","ARF10_MA1685.2","ARF10","MA1685.2","C_ARF25",14227,0.53894,978,0.47522,826,-0.01409,8.18045e-30,"False","Not Significant",29.0872228054801,5,"Capped"
"1269","ARF16_MA1688.2","ARF16","MA1688.2","C_ARF16",15020,0.38788,453,0.30638,367,0.05437,2.49485e-85,"False","Up_CD4_Good",84.6029555607142,5,"Capped"
"1270","ARF18_MA1689.2","ARF18","MA1689.2","C_ARF18",4172,0.5596,343,0.48331,263,-0.00248,0.361155,"False","Not Significant",0.442306368184617,0.442306368184617,"Not Capped"
"1271","ARF25_MA1690.2","ARF25","MA1690.2","C_ARF25",11713,0.52301,717,0.45554,625,0.00028,0.120394,"False","Not Significant",0.919395156199634,0.919395156199634,"Not Capped"
"1272","ARF27_MA1691.2","ARF27","MA1691.2","C_ARF27",11146,0.43927,481,0.36008,380,0.03611,1.10239e-55,"False","Not Significant",54.9576647349906,5,"Capped"
"1273","ARF29_MA1692.2","ARF29","MA1692.2","C_ARF29",3538,0.67761,432,0.60066,351,-0.00904,3.87479e-08,"False","Not Significant",7.41175182975446,5,"Capped"
"1274","ARF34_MA1693.2","ARF34","MA1693.2","C_ARF34",13798,0.50883,837,0.44414,702,-0.01175,6.97213e-25,"False","Not Significant",24.1566345237772,5,"Capped"
"1275","ARF35_MA1694.2","ARF35","MA1694.2","C_ARF35",3115,0.79692,495,0.73062,434,-0.05189,2.2289e-49,"False","Up_CD4_Poor",48.6519094157828,5,"Capped"
"1276","ARF36_MA1695.2","ARF36","MA1695.2","C_ARF36",9991,0.57084,729,0.51082,606,-0.02685,3.79367e-49,"False","Not Significant",48.4209404497816,5,"Capped"
"1277","ARF39_MA1696.2","ARF39","MA1696.2","C_ARF39",11684,0.53703,739,0.47425,650,-0.01078,9.12118e-20,"False","Not Significant",19.0399489736959,5,"Capped"
"1278","ARF4_MA1697.2","ARF4","MA1697.2","C_ARF16",3322,0.52151,228,0.4551,192,-0.01669,1.45155e-15,"False","Not Significant",14.8381679998942,5,"Capped"
"1279","ARF7_MA1698.2","ARF7","MA1698.2","C_ARF7",3217,0.81816,537,0.75171,456,-0.06102,7.58969e-63,"False","Up_CD4_Poor",62.1197759624496,5,"Capped"
"1280","O11_MA1816.2","O11","MA1816.2","C_ARNT::HIF1A",8295,0.81743,1641,0.73607,1470,-0.01967,9.19943e-31,"False","Not Significant",30.0362390808635,5,"Capped"
"1281","O2_MA1417.2","O2","MA1417.2","C_CREB3",7452,0.57419,744,0.49718,628,0.00546,0.00981806,"False","Not Significant",2.00797431817328,2.00797431817328,"Not Capped"
"1282","DREB1G_MA1032.2","DREB1G","MA1032.2","C_ARF1",2655,0.86623,517,0.79448,416,-0.066,3.93699e-61,"False","Up_CD4_Poor",60.4048356883214,5,"Capped"
"1283","SPL11A_MA2425.1","SPL11A","MA2425.1","C_SPL11A",1914,0.689,261,0.60224,225,0.01127,8.93971e-06,"False","Not Significant",5.0486765692849,5,"Capped"
"1284","SPL11B_MA2426.1","SPL11B","MA2426.1","C_SPL18A",1643,0.77932,288,0.71101,257,-0.04141,1.13814e-37,"False","Not Significant",36.9438043130835,5,"Capped"
"1285","SPL12B_MA2427.1","SPL12B","MA2427.1","C_SPL18A",1944,0.74405,315,0.67377,283,-0.01992,2.93806e-09,"False","Not Significant",8.53193933945017,5,"Capped"
"1286","SPL13B_MA2428.1","SPL13B","MA2428.1","C_SPL18A",1789,0.88717,374,0.80637,346,-0.02208,2.78882e-14,"False","Not Significant",13.5545795156836,5,"Capped"
"1287","SPL13D_MA2429.1","SPL13D","MA2429.1","C_SPL18A",1693,0.80347,316,0.73847,289,-0.03905,6.99796e-30,"False","Not Significant",29.1550285442522,5,"Capped"
"1288","SPL14B_MA2430.1","SPL14B","MA2430.1","C_SPL18A",1548,0.82718,296,0.75066,268,-0.02818,4.43169e-17,"False","Not Significant",16.353430626438,5,"Capped"
"1289","SPL15A_MA2431.1","SPL15A","MA2431.1","C_SPL18A",2247,0.74376,372,0.6675,324,-0.01346,1.24027e-07,"False","Not Significant",6.9064837610105,5,"Capped"
"1290","SPL15B_MA2432.1","SPL15B","MA2432.1","C_D1",13447,0.3223,181,0.23083,128,0.10634,2.86576e-112,"True","Up_CD4_Good",111.542760183457,5,"Capped"
"1291","SPL15D_MA2433.1","SPL15D","MA2433.1","C_SPL11A",1897,0.66152,248,0.58052,204,0.0022,0.21395,"False","Not Significant",0.669687709180048,0.669687709180048,"Not Capped"
"1292","SPL16A_MA2434.1","SPL16A","MA2434.1","C_SPL4D",2872,0.7198,448,0.64583,388,-0.02115,1.24447e-18,"False","Not Significant",17.9050155683133,5,"Capped"
"1293","SPL16D_MA2435.1","SPL16D","MA2435.1","C_SPL18A",1836,0.75912,308,0.69081,277,-0.03979,2.0073e-27,"False","Not Significant",26.6973877154009,5,"Capped"
"1294","SPL18A_MA2436.1","SPL18A","MA2436.1","C_SPL18A",1970,0.8124,376,0.73628,337,-0.02952,2.90938e-25,"False","Not Significant",24.5361995509685,5,"Capped"
"1295","SPL19B_MA2437.1","SPL19B","MA2437.1","C_SPL18A",1647,0.85657,325,0.77127,296,-0.00911,1.93372e-06,"False","Not Significant",5.71360641094508,5,"Capped"
"1296","SPL1D_MA2438.1","SPL1D","MA2438.1","C_SPL18A",2387,0.6653,327,0.5923,288,-0.01025,0.000119368,"False","Not Significant",3.9231120826376,3.9231120826376,"Not Capped"
"1297","SPL2A_MA2439.1","SPL2A","MA2439.1","C_SPL18A",1508,0.8536,301,0.77556,277,-0.02267,2.06869e-09,"False","Not Significant",8.68430458491491,5,"Capped"
"1298","SPL2B_MA2440.1","SPL2B","MA2440.1","C_SPL18A",1893,0.76591,326,0.69908,292,-0.04445,9.32105e-41,"False","Not Significant",40.0305351623756,5,"Capped"
"1299","SPL3A_MA2441.1","SPL3A","MA2441.1","C_SPL4D",2609,0.59543,269,0.51918,233,0.01203,1.09209e-08,"False","Not Significant",7.96174156960495,5,"Capped"
"1300","SPL3B_MA2442.1","SPL3B","MA2442.1","C_SPL18A",2024,0.70917,295,0.636,262,-0.00874,1.55871e-05,"False","Not Significant",4.80723467834238,4.80723467834238,"Not Capped"
"1301","SPL3D_MA2443.1","SPL3D","MA2443.1","C_SPL18A",1617,0.833,307,0.75558,283,-0.02044,2.7194e-11,"False","Not Significant",10.5655269067869,5,"Capped"
"1302","SPL4A_MA2444.1","SPL4A","MA2444.1","C_SPL18A",1547,0.83769,301,0.76113,283,-0.02122,5.84601e-13,"False","Not Significant",12.2331404460875,5,"Capped"
"1303","SPL4D_MA2445.1","SPL4D","MA2445.1","C_SPL4D",2981,0.6565,375,0.5798,331,-0.00504,0.0204665,"False","Not Significant",1.68895642019291,1.68895642019291,"Not Capped"
"1304","SPL5A_MA2446.1","SPL5A","MA2446.1","C_SPL18A",1411,0.75737,236,0.68756,214,-0.03749,7.08816e-34,"False","Not Significant",33.1494664877445,5,"Capped"
"1305","SPL5B_MA2447.1","SPL5B","MA2447.1","C_SPL5B",3590,0.37957,100,0.27993,70,0.11222,4.51577e-87,"True","Up_CD4_Good",86.3452681859398,5,"Capped"
"1306","SPL5D_MA2448.1","SPL5D","MA2448.1","C_SPL18A",1973,0.77552,340,0.70174,301,-0.022,3.52303e-17,"False","Not Significant",16.453083658613,5,"Capped"
"1307","SPL6A_MA2449.1","SPL6A","MA2449.1","C_SPL6A",2609,0.71905,398,0.6489,349,-0.03656,5.01635e-31,"False","Not Significant",30.2996121695925,5,"Capped"
"1308","SPL7A_MA2450.1","SPL7A","MA2450.1","C_SPL4D",2838,0.76898,493,0.69899,435,-0.03999,2.26858e-39,"False","Not Significant",38.6442459010151,5,"Capped"
"1309","SPL7B_MA2451.1","SPL7B","MA2451.1","C_SPL18A",1720,0.7924,319,0.72757,285,-0.04953,2.42812e-36,"False","Not Significant",35.61472985382,5,"Capped"
"1310","SPL8A_MA2452.1","SPL8A","MA2452.1","C_SPL8B",4363,0.38069,146,0.29565,117,0.07666,4.34888e-79,"False","Up_CD4_Good",78.3616225757922,5,"Capped"
"1311","SPL8B_MA2453.1","SPL8B","MA2453.1","C_SPL8B",4333,0.39473,160,0.30831,131,0.07835,1.30695e-69,"False","Up_CD4_Good",68.8837410269102,5,"Capped"
"1312","SPL8D1_MA2454.1","SPL8D1","MA2454.1","C_SPL8D1",7315,0.34792,149,0.25048,116,0.11283,1.69819e-100,"True","Up_CD4_Good",99.770013720844,5,"Capped"
"1313","SPL9D_MA2455.1","SPL9D","MA2455.1","C_SPL18A",2213,0.75277,360,0.68115,319,-0.02236,3.06941e-16,"False","Not Significant",15.5129450963043,5,"Capped"
"1314","SIZF2_MA1405.2","SIZF2","MA1405.2","C_SIZF2",6706,0.45049,322,0.36383,254,0.05752,5.30785e-69,"False","Up_CD4_Good",68.2750813588093,5,"Capped"
"1315","EIL4_MA1813.2","EIL4","MA1813.2","C_EIL4",8879,0.35884,220,0.27213,187,0.07594,1.81415e-86,"False","Up_CD4_Good",85.7413268068685,5,"Capped"
"1316","RIN_MA1814.2","RIN","MA1814.2","C_RIN",24744,0.32498,449,0.25036,369,0.04965,5.74188e-93,"False","Not Significant",92.2409458880991,5,"Capped"
"1317","ASR1_MA1812.2","ASR1","MA1812.2","C_ASR1",9131,0.53342,653,0.4545,577,0.02343,7.18409e-38,"False","Not Significant",37.1436282356032,5,"Capped"
"1318","TSAR1_MA1411.2","TSAR1","MA1411.2","C_ARNT::HIF1A",2595,0.75506,409,0.68889,374,-0.0279,2.84267e-23,"False","Not Significant",22.5462735537803,5,"Capped"
"1319","TSAR2_MA1412.2","TSAR2","MA1412.2","C_bHLH78",8070,1.00955,2384,0.9482,2216,-0.0842,3.23194e-93,"False","Up_CD4_Poor",92.4905367103699,5,"Capped"
"1320","GLYMA19G26560_MA2390.1","GLYMA19G26560","MA2390.1","C_TCP8",12169,0.663,1371,0.6047,1228,-0.04012,2.33176e-66,"False","Not Significant",65.6323161520432,5,"Capped"
"1321","HGTX_MA0191.1","HGTX","MA0191.1","C_Ubx",8489,0.32764,120,0.24464,84,0.07924,2.11414e-89,"False","Up_CD4_Good",88.6748662567569,5,"Capped"
"1322","C15_MA0170.1","C15","MA0170.1","C_Ubx",7369,0.3193,112,0.2339,91,0.09104,6.57296e-93,"False","Up_CD4_Good",92.1822390106273,5,"Capped"
"1323","CG11085_MA0171.1","CG11085","MA0171.1","C_B-H2",6220,0.36976,181,0.27416,166,0.10714,1.85669e-96,"True","Up_CD4_Good",95.7312606016604,5,"Capped"
"1324","CG11294_MA0172.1","CG11294","MA0172.1","C_Ubx",5545,0.31182,83,0.23063,50,0.07751,1.81638e-79,"False","Up_CD4_Good",78.740793288723,5,"Capped"
"1325","CG11617_MA0173.1","CG11617","MA0173.1","C_CG11617",9830,0.33992,200,0.23949,152,0.12652,6.29269e-113,"True","Up_CD4_Good",112.201163662596,5,"Capped"
"1326","CG15696_MA0176.1","CG15696","MA0176.1","C_Ubx",7369,0.3193,112,0.2339,91,0.09104,6.57296e-93,"False","Up_CD4_Good",92.1822390106273,5,"Capped"
"1327","CG18599_MA0177.1","CG18599","MA0177.1","C_Ubx",5545,0.31182,83,0.23063,50,0.07751,1.81638e-79,"False","Up_CD4_Good",78.740793288723,5,"Capped"
"1328","CG32105_MA0178.1","CG32105","MA0178.1","C_Ubx",5545,0.31182,83,0.23063,50,0.07751,1.81638e-79,"False","Up_CD4_Good",78.740793288723,5,"Capped"
"1329","CG32532_MA0179.1","CG32532","MA0179.1","C_Ubx",7369,0.3193,112,0.2339,91,0.09104,6.57296e-93,"False","Up_CD4_Good",92.1822390106273,5,"Capped"
"1330","CG4328_MA0182.1","CG4328","MA0182.1","C_Dbx",11173,0.30363,106,0.2108,67,0.11746,9.9747e-118,"True","Up_CD4_Good",117.001100157326,5,"Capped"
"1331","HHEX_MA0183.1","HHEX","MA0183.1","C_Ubx",11294,0.30864,130,0.22047,89,0.09943,2.24944e-102,"False","Up_CD4_Good",101.647925586413,5,"Capped"
"1332","CG34031_MA0444.1","CG34031","MA0444.1","C_CG34031",6380,0.33545,123,0.24829,100,0.09242,1.67541e-85,"False","Up_CD4_Good",84.7758788967175,5,"Capped"
"1333","D_MA0445.1","D","MA0445.1","C_D",20693,0.3671,552,0.28688,417,0.05794,9.2048e-102,"False","Up_CD4_Good",101.035985643319,5,"Capped"
"1334","CG12605_MA2203.1","CG12605","MA2203.1","C_snai-1",14047,0.43069,543,0.35912,455,0.02146,1.37816e-44,"False","Not Significant",43.860700359291,5,"Capped"
"1335","CG4360_MA2204.1","CG4360","MA2204.1","C_CG4360",14459,0.42038,626,0.34737,506,0.02202,1.93745e-54,"False","Not Significant",53.7127694965658,5,"Capped"
"1336","CG7928_MA2205.1","CG7928","MA2205.1","C_CG7928",18619,0.6455,1888,0.58996,1687,-0.0461,3.35804e-80,"False","Not Significant",79.4739141349771,5,"Capped"
"1337","ERR_MA2226.1","ERR","MA2226.1","C_NR2F2",9973,0.4476,383,0.37678,328,0.01686,2.90753e-29,"False","Not Significant",28.5364757955102,5,"Capped"
"1338","HLH4C_MA2241.1","HLH4C","MA2241.1","C_HLH4C",13400,0.52209,878,0.46315,780,-0.02574,7.09528e-49,"False","Not Significant",48.1490304613685,5,"Capped"
"1339","SREBP_MA2281.1","SREBP","MA2281.1","C_SREBP",4761,0.63412,699,0.56108,627,-0.00725,5.74136e-05,"False","Not Significant",4.24098522074922,4.24098522074922,"Not Capped"
"1340","SREBP_MA2282.1","SREBP","MA2282.1","C_SREBP",7980,0.51526,552,0.44649,483,-0.00679,1.17559e-07,"False","Not Significant",6.92974411685197,5,"Capped"
"1341","CG3065_MA2298.1","CG3065","MA2298.1","C_KLF16",30748,1.14956,10691,1.08309,9838,-0.08786,1.74285e-119,"False","Up_CD4_Poor",118.758739989239,5,"Capped"
"1342","CG4854_MA2299.1","CG4854","MA2299.1","C_CG4854",6269,0.57943,639,0.50071,561,0.00029,0.373883,"False","Not Significant",0.427264281232616,0.427264281232616,"Not Capped"
"1343","CG8319_MA2300.1","CG8319","MA2300.1","C_CG8319",9501,0.56963,681,0.50862,568,-0.02499,3.3029e-43,"False","Not Significant",42.4811045749933,5,"Capped"
"1344","D1_MA2306.1","D1","MA2306.1","C_D1",18173,0.31669,259,0.22122,172,0.11847,2.73122e-119,"True","Up_CD4_Good",118.563643315994,5,"Capped"
"1345","D19B_MA2307.1","D19B","MA2307.1","C_D19B",7122,0.40627,215,0.32347,163,0.05758,1.31661e-69,"False","Up_CD4_Good",68.8805428506503,5,"Capped"
"1346","ZIPIC_MA2322.1","ZIPIC","MA2322.1","C_ZIPIC",23371,0.60438,2013,0.54224,1795,-0.02036,9.38696e-55,"False","Not Significant",54.0274750327591,5,"Capped"
"1347","CG9876_MA0184.2","CG9876","MA0184.2","C_Ubx",7150,0.31326,102,0.22723,64,0.09264,1.11569e-89,"False","Up_CD4_Good",88.9524564595128,5,"Capped"
"1348","CTCF_MA0531.2","CTCF","MA0531.2","C_CTCF",9916,0.86901,2100,0.78031,1804,-0.01377,8.40143e-24,"False","Not Significant",23.0756467867652,5,"Capped"
"1349","E5_MA0189.2","E5","MA0189.2","C_Ubx",7150,0.31326,102,0.22723,64,0.09264,1.11569e-89,"False","Up_CD4_Good",88.9524564595128,5,"Capped"
"1350","M1BP_MA1459.2","M1BP","MA1459.2","C_M1BP",8761,0.49451,490,0.42866,417,-0.00053,0.11376,"False","Not Significant",0.944010416614309,0.944010416614309,"Not Capped"
"1351","PHDP_MA0457.2","PHDP","MA0457.2","C_Ubx",18885,0.31955,285,0.2293,206,0.10361,1.64918e-114,"False","Up_CD4_Good",113.782731940632,5,"Capped"
"1352","ARG80_MA0271.1","ARG80","MA0271.1","C_ARG80",25684,0.48662,1536,0.41284,1278,0.01574,1.66523e-42,"False","Not Significant",41.7785257736698,5,"Capped"
"1353","ARR1_MA0274.1","ARR1","MA0274.1","C_ARR1",10686,0.33789,211,0.24793,161,0.0903,5.58222e-95,"False","Up_CD4_Good",94.2531930515981,5,"Capped"
