"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","SYMBOL"
"703","chr7",149090618,149091018,401,"*",6.02108823336318,5.71657444367942,6.27239521591379,-0.457562386903675,0.0380620640359356,0.999789157560756,70.02,35.22,40.75,50.83,66.11,86.85,50.03,70.19,109.85,69.59,"ZNF786"
"704","chr10",18764776,18765176,401,"*",2.77639497389265,3.27844737657873,1.99987466560542,1.34821317002757,0.0380744626844618,0.999789157560756,12.92,6.5,7.52,9.38,12.2,4.49,2.59,3.63,5.68,3.6,"ARL5B"
"705","chr9",33446418,33446818,401,"*",4.8768268447167,4.53997428237532,5.14972580682885,-0.510152890028176,0.0380746148980188,0.999789157560756,30.97,15.58,18.03,22.49,29.25,39.88,22.98,32.23,50.45,31.96,"AQP3"
"706","chr17",1240579,1240979,401,"*",2.94393577995343,2.0800002399851,3.48053415666633,-1.27800812425212,0.0381097228070099,0.999789157560756,5.63,2.83,3.28,4.09,5.32,12.54,7.22,10.13,15.86,10.05,"ABR"
"707","chr11",118316605,118317005,401,"*",5.35479880933091,5.04749613174978,5.60799991195421,-0.461689915226952,0.0381170516284129,0.999789157560756,44.03,22.15,25.63,31.97,41.58,54.8,31.57,44.28,69.31,43.91,"CD3E"
"708","chr1",172443881,172444281,401,"*",5.13491005732033,4.81889008090596,5.3939922329356,-0.475999761397491,0.03815608024581,0.999789157560756,37.58,18.9,21.87,27.28,35.49,47.24,27.21,38.18,59.75,37.85,"PIGC"
"709","chr2",158968503,158968903,401,"*",4.0035903580216,3.53585116209368,4.3562394580844,-0.717040511955695,0.0381649292629397,0.999789157560756,15.44,7.77,8.99,11.21,14.58,23.01,13.26,18.6,29.11,18.44,"TANC1"
"710","chr1",9004732,9005132,401,"*",4.28027630696686,4.5236765298595,3.98730738299895,0.629618418115963,0.0382174671388623,0.999789157560756,30.63,15.4,17.82,22.23,28.92,17.82,10.26,14.4,22.54,14.28,"SLC2A7"
"711","chr7",66592143,66592543,401,"*",5.31232153485609,5.00270488405376,5.5670895536818,-0.465573913470536,0.0382555845310374,0.999789157560756,42.69,21.47,24.84,30.99,40.31,53.27,30.68,43.05,67.37,42.68,"GS1-124K5.11"
"712","chr2",170620326,170620726,401,"*",3.26131758101599,3.66472110974961,2.69934529766521,1.04804486410558,0.038272088687885,0.999789157560756,16.89,8.49,9.83,12.26,15.95,7.3,4.2,5.9,9.23,5.85,"LINC01124"
"713","chr12",48105973,48106373,401,"*",5.19732821761555,5.37178674176132,4.99883331304056,0.468695726433556,0.0382891977988116,0.999789157560756,55.13,27.73,32.08,40.03,52.06,35.92,20.69,29.03,45.44,28.78,"SENP1"
"714","chr18",75864909,75865309,401,"*",3.03278505316061,3.47921369651155,2.38291373963607,1.17454833186665,0.0383133447659604,0.999789157560756,14.85,7.47,8.64,10.78,14.02,5.86,3.38,4.74,7.41,4.7,"LINC01898"
"715","chr9",101398516,101398916,401,"*",6.13724631176332,5.83200118654692,6.38905058809166,-0.458850590362189,0.0383491992574287,0.999789157560756,75.85,38.15,44.14,55.07,71.62,94.16,54.24,76.1,119.1,75.45,"MRPL50"
"716","chr13",26012327,26012727,401,"*",5.02725472094573,4.70425389310537,5.29100383920249,-0.487482568256194,0.0383777365215269,0.999789157560756,34.71,17.46,20.2,25.2,32.78,43.99,25.34,35.55,55.64,35.25,"SHISA2"
"717","chr4",118850629,118851029,401,"*",3.71676967043597,4.03828593329565,3.30241829672948,0.825319721818721,0.0383988915837843,0.999789157560756,21.88,11,12.73,15.88,20.66,11.08,6.39,8.96,14.02,8.88,"SYNPO2"
"718","chr19",57718791,57719191,401,"*",2.8371423924196,3.3355429301666,2.06944324023336,1.33833381743627,0.0385323397363744,0.999789157560756,13.44,6.76,7.82,9.76,12.69,4.72,2.72,3.81,5.96,3.78,"ZNF671"
"719","chr19",14433295,14433695,401,"*",4.78823685528857,4.98194641627423,4.56442390035762,0.512594578418614,0.0385604670410267,0.999789157560756,42.08,21.16,24.49,30.55,39.73,26.58,15.31,21.48,33.62,21.3,"PKN1"
"720","chr10",102421025,102421425,401,"*",5.32763360758522,5.49846700444374,5.13381975159888,0.460612270015566,0.0385674099135874,0.999789157560756,60.19,30.27,35.03,43.7,56.84,39.45,22.72,31.88,49.89,31.61,"PSD"
"721","chr15",84080010,84080410,401,"*",3.99646399836258,3.52406259290058,4.35174659233831,-0.724117867559457,0.0385796766723045,0.999789157560756,15.32,7.7,8.91,11.12,14.46,22.94,13.21,18.54,29.01,18.38,"EFL1P1"
"722","chr1",85259520,85259920,401,"*",5.57357180867907,5.26992875050314,5.82428615827589,-0.455766018760897,0.038600770875962,0.999789157560756,51.37,25.84,29.9,37.3,48.51,63.66,36.67,51.45,80.52,51.01,"C1orf52"
"723","chr20",266932,267332,401,"*",4.49127184138166,4.71282609420671,4.22941005398226,0.577542925709972,0.0386669211659459,0.999789157560756,34.92,17.56,20.32,25.35,32.97,21.07,12.14,17.03,26.66,16.89,"DEFB132"
"724","chr1",212665240,212665640,401,"*",4.58799652932265,4.2239892997036,4.8784169518364,-0.554103354234883,0.0386684603103122,0.999789157560756,24.88,12.51,14.48,18.06,23.5,33.05,19.04,26.71,41.8,26.48,"BATF3"
"725","chr1",3772398,3772798,401,"*",5.71753734396971,5.41550882430134,5.96715122191003,-0.453193421042866,0.0386950753212622,0.999789157560756,56.83,28.58,33.07,41.26,53.66,70.29,40.49,56.8,88.9,56.32,"SMIM1"
"726","chr7",44978990,44979390,401,"*",5.59345768784027,5.28884598673868,5.84483127278688,-0.457325792824569,0.0387265383622673,0.999789157560756,52.05,26.18,30.29,37.79,49.15,64.57,37.2,52.18,81.67,51.74,"MYO1G"
"727","chr6",106360469,106360869,401,"*",5.10266216720917,4.78656935156426,5.36179323327379,-0.476017360991012,0.0387954722726435,0.999789157560756,36.75,18.48,21.39,26.68,34.7,46.2,26.61,37.34,58.44,37.02,"CRYBG1"
"728","chr19",45092701,45093101,401,"*",5.0692268803806,5.24775042687261,4.86545068882562,0.477983146428057,0.0388343389415858,0.999789157560756,50.59,25.44,29.44,36.73,47.77,32.75,18.87,26.47,41.42,26.24,"GEMIN7-AS1"
"729","chr7",104883569,104883969,401,"*",3.70755895008748,4.02966156779462,3.29223053251854,0.826432957459257,0.0388620922150192,0.999789157560756,21.75,10.94,12.66,15.79,20.53,11.01,6.34,8.89,13.92,8.82,"LHFPL3-AS2"
"730","chr22",37427774,37428174,401,"*",3.57939926442105,2.9985391599704,3.99238118272003,-0.886097999752571,0.0389208708649343,0.999789157560756,10.64,5.35,6.19,7.73,10.05,17.88,10.3,14.45,22.62,14.33,"ELFN2"
"731","chr17",60372300,60372700,401,"*",2.9579030779414,3.43369243200166,2.24317766931705,1.26413525914821,0.0389220272243744,0.999789157560756,14.39,7.24,8.37,10.45,13.59,5.32,3.06,4.3,6.73,4.26,"USP32"
"732","chr6",74194867,74195267,401,"*",3.30874880916277,3.70053610546147,2.76919194683622,1.01492502241685,0.0389490160104216,0.999789157560756,17.31,8.71,10.07,12.57,16.35,7.66,4.41,6.19,9.69,6.14,"LOC101928516"
"733","chr6",110138182,110138582,401,"*",3.58420927770871,3.92758339394343,3.13270438199625,0.882472219984835,0.0390207823291517,0.999789157560756,20.26,10.19,11.79,14.71,19.13,9.85,5.68,7.96,12.46,7.9,"WASF1"
"734","chr13",99989384,99989784,401,"*",3.70388227479689,3.1522495274264,4.10196162905982,-0.843798150807359,0.0390270423074872,0.999789157560756,11.84,5.95,6.89,8.59,11.18,19.29,11.11,15.59,24.4,15.46,"ZIC2"
"735","chr6",140312653,140313053,401,"*",3.33464646648634,3.71832619495312,2.81042598833774,0.992824452606401,0.039045476430448,0.999789157560756,17.53,8.81,10.2,12.72,16.55,7.88,4.54,6.37,9.97,6.32,"MIR3668"
"736","chr9",83622897,83623297,401,"*",4.88155792824115,4.54861962234011,5.15188606867557,-0.503718678642699,0.0390579218874811,0.999789157560756,31.16,15.67,18.13,22.62,29.42,39.94,23.01,32.28,50.52,32.01,"IDNK"
"737","chr4",35431315,35431715,401,"*",3.38509448842803,3.76413960272145,2.86953002282833,0.978627070807876,0.0393021454727187,0.999789157560756,18.09,9.1,10.53,13.13,17.08,8.21,4.73,6.64,10.39,6.58,"ARAP2"
"738","chr1",47416953,47417353,401,"*",3.78939087221281,3.26653010905743,4.17234540282049,-0.800598885818065,0.039329524508397,0.999789157560756,12.81,6.44,7.46,9.3,12.1,20.26,11.67,16.37,25.62,16.23,"FOXE3"
"739","chr6",30541521,30541921,401,"*",4.49122823513134,4.70980167854541,4.2335234715539,0.570578569521174,0.0393385102510771,0.999789157560756,34.84,17.53,20.28,25.3,32.9,21.13,12.17,17.08,26.73,16.93,"GNL1"
"740","chr6",42260697,42261097,401,"*",4.21966737869004,3.79307716004912,4.54848295902969,-0.65350806187447,0.0393905965104764,0.999789157560756,18.46,9.28,10.74,13.4,17.43,26.29,15.15,21.25,33.25,21.07,"MRPS10"
"741","chr7",38660402,38660802,401,"*",3.46619280563566,2.84000183555195,3.90141096919028,-0.951665009622136,0.0393952431351353,0.999789157560756,9.53,4.8,5.55,6.92,9,16.79,9.67,13.57,21.24,13.45,"FAM183BP"
"742","chr21",16917604,16918004,401,"*",2.40765912937962,2.98975482134245,1.41622553315315,1.62402090182379,0.0393975115438953,0.999789157560756,10.58,5.32,6.16,7.68,9.99,3,1.73,2.42,3.79,2.4,"MIR99AHG"
"743","chr22",20566836,20567236,401,"*",4.72072139060168,4.91970678981532,4.48983162891748,0.524644012954005,0.0395768412048378,0.999789157560756,40.3,20.27,23.45,29.26,38.06,25.24,14.54,20.4,31.93,20.23,"MED15"
"744","chr12",21527748,21528148,401,"*",4.59095331664703,4.79947583850186,4.34711544487607,0.54687196892652,0.0396422007357671,0.999789157560756,37.08,18.65,21.58,26.92,35.01,22.87,13.17,18.48,28.92,18.32,"SPX"
"745","chr6",8758773,8759173,401,"*",2.7410199683932,3.26065998348804,1.92091953597568,1.40620866362183,0.0396581226917284,0.999789157560756,12.76,6.42,7.43,9.26,12.05,4.25,2.45,3.44,5.38,3.41,"LOC100506207"
"746","chr10",71896405,71896805,401,"*",4.02148800738799,4.29409892174743,3.68507489405609,0.700974435697584,0.0397527996322842,0.999789157560756,26.12,13.14,15.2,18.96,24.67,14.45,8.32,11.68,18.28,11.58,"PSAP"
"747","chr17",47831418,47831818,401,"*",5.35719170369216,5.52633166821432,5.16555533165371,0.45682098809408,0.0398145344354607,0.999789157560756,61.37,30.86,35.71,44.55,57.95,40.32,23.23,32.59,51,32.31,"MRPL10"
"748","chr9",34958167,34958567,401,"*",4.5437183844424,4.17437440648437,4.8375191631389,-0.56268972995963,0.0399042965555099,0.999789157560756,24.04,12.09,13.99,17.45,22.7,32.12,18.5,25.96,40.63,25.74,"PHF24"
"749","chr10",124744116,124744516,401,"*",5.22606222628039,4.91665143217674,5.48069101914346,-0.465041597350195,0.039940101447208,0.999789157560756,40.22,20.23,23.4,29.2,37.97,50.17,28.9,40.54,63.46,40.2,"FAM53B"
"750","chr2",178807387,178807787,401,"*",3.3932107593735,3.76742023025076,2.88659342031834,0.965656237613118,0.0399802795504322,0.999789157560756,18.13,9.12,10.55,13.16,17.12,8.31,4.79,6.71,10.51,6.66,"TTN"
"751","chr12",48627531,48627931,401,"*",3.41227379824235,3.79277396677628,2.89400032513104,0.984272713304921,0.0401298800955046,0.999789157560756,18.45,9.28,10.74,13.4,17.43,8.35,4.81,6.75,10.56,6.69,"SNORA2C"
"752","chr17",48817036,48817436,401,"*",4.9414562338444,4.6172537182868,5.20600493054052,-0.489395878974552,0.0401517224419882,0.999789157560756,32.68,16.44,19.02,23.72,30.86,41.47,23.89,33.51,52.45,33.23,"TTLL6"
"753","chr2",98608272,98608672,401,"*",5.47679245446248,5.64515023268796,5.28615987939651,0.455123246686012,0.0402589869436171,0.999789157560756,66.63,33.51,38.78,48.38,62.92,43.84,25.25,35.43,55.45,35.13,"UNC50"
"754","chr5",1254139,1254539,401,"*",3.95253310545103,3.46295290912836,4.31740545593162,-0.750580580040885,0.0402626987515843,0.999789157560756,14.68,7.38,8.54,10.66,13.86,22.4,12.9,18.1,28.33,17.95,"TERT"
"755","chr11",64340058,64340458,401,"*",5.30669561550717,5.00048295086232,5.5591571493214,-0.459836482918115,0.0404070710904264,0.999789157560756,42.62,21.44,24.8,30.94,40.25,52.97,30.52,42.81,67,42.45,"CCDC88B"
"756","chr14",55806996,55807396,401,"*",4.80131159005906,4.45321419763557,5.08153214388427,-0.52855306094526,0.0404726035394714,0.999789157560756,29.17,14.67,16.97,21.18,27.54,38.04,21.91,30.74,48.12,30.48,"LINC00520"
"757","chr14",102774779,102775179,401,"*",4.41846586729593,4.64292628416763,4.15253127859988,0.584323400298882,0.0405135029457054,0.999789157560756,33.27,16.73,19.36,24.15,31.41,19.98,11.51,16.15,25.27,16.01,"TRAF3"
"758","chr14",77033862,77034262,401,"*",4.50733823176201,4.12861055117562,4.80703353302457,-0.577748233799231,0.0405770956243291,0.999789157560756,23.29,11.71,13.55,16.91,21.99,31.45,18.12,25.42,39.78,25.2,"IRF2BPL"
"759","chr17",44899406,44899806,401,"*",5.42914890112898,5.5991220325031,5.23644193948624,0.45875051868304,0.040640090085099,0.999789157560756,64.54,32.46,37.56,46.86,60.94,42.36,24.4,34.23,53.57,33.94,"CCDC103"
"760","chr2",129243008,129243408,401,"*",3.5251323581813,3.87596567690152,3.06059404592313,0.901998998366355,0.0407050092321114,0.999789157560756,19.55,9.83,11.38,14.19,18.46,9.37,5.4,7.58,11.86,7.51,"LINC01854"
"761","chr9",85894956,85895356,401,"*",2.65772270552559,3.18675537485323,1.8135720120527,1.43724713526162,0.0407953142747485,0.999789157560756,12.12,6.1,7.06,8.8,11.45,3.95,2.27,3.19,5,3.16,"NAA35"
"762","chrX",13092495,13092895,401,"*",4.30578209177061,3.90189064611395,4.62098098475753,-0.61782141984385,0.040798271835837,0.999789157560756,19.9,10.01,11.58,14.45,18.79,27.65,15.93,22.34,34.97,22.15,"FAM9C"
"763","chr12",127219509,127219909,401,"*",3.04819985535274,3.51408377375891,2.35583048820276,1.23452543940722,0.0408022421486221,0.999789157560756,15.21,7.65,8.85,11.04,14.36,5.75,3.31,4.65,7.27,4.61,"LINC02376"
"764","chr11",111766151,111766551,401,"*",5.1554029568082,4.84231042155406,5.41251678340897,-0.471118301408662,0.0408754168787235,0.999789157560756,38.2,19.21,22.23,27.73,36.07,47.85,27.57,38.67,60.53,38.34,"PPP2R1B"
"765","chr19",53158864,53159264,401,"*",4.47976313722447,4.69881565058951,4.22139165068137,0.571465523771766,0.0408900664445983,0.999789157560756,34.58,17.39,20.12,25.1,32.65,20.96,12.07,16.94,26.51,16.79,"ZNF347"
"766","chr13",88280300,88280700,401,"*",3.07457500299396,3.50815762896191,2.45179138809794,1.13516901290481,0.0409227929575201,0.999789157560756,15.15,7.62,8.82,11,14.31,6.15,3.54,4.97,7.77,4.93,"LINC00373"
"767","chr11",114073801,114074201,401,"*",4.26074148680864,3.84005776177624,4.58604674072798,-0.644163166548762,0.0410314215736028,0.999789157560756,19.07,9.59,11.1,13.84,18.01,26.98,15.54,21.81,34.13,21.62,"ZBTB16"
"768","chr1",119451652,119452052,401,"*",3.37840273125692,3.77235923117725,2.83470002212625,1.02100828127053,0.0410557257803686,0.999789157560756,18.19,9.15,10.59,13.21,17.18,8.02,4.62,6.48,10.14,6.42,"HSD3B2"
"769","chr1",83860709,83861109,401,"*",4.92204631264027,4.59695628878673,5.18718482770072,-0.490867390789049,0.0412564216812184,0.999789157560756,32.22,16.21,18.75,23.39,30.43,40.93,23.58,33.08,51.77,32.8,"LOC101927560"
"770","chr3",167537682,167538082,401,"*",3.01426661914489,3.47523480253957,2.33280849987021,1.21937104493397,0.0412743049861981,0.999789157560756,14.81,7.45,8.62,10.75,13.98,5.66,3.26,4.57,7.16,4.54,"WDR49"
"771","chr7",106112282,106112682,401,"*",6.02445675447918,5.72176973406023,6.27451971753341,-0.454491697234105,0.0413099289877515,0.999789157560756,70.27,35.34,40.89,51.02,66.35,86.98,50.1,70.29,110.01,69.69,"SYPL1"
"772","chrX",49922351,49922751,401,"*",5.2238138507656,4.91647389212326,5.47704023183648,-0.461592811576733,0.0413468555357934,0.999789157560756,40.21,20.22,23.4,29.19,37.97,50.04,28.83,40.44,63.29,40.1,"CLCN5"
"773","chr2",241018673,241019073,401,"*",3.21375136331521,3.62310983733539,2.64008028517043,1.06459219841226,0.0413705643217667,0.999789157560756,16.41,8.25,9.55,11.91,15.49,7,4.03,5.66,8.86,5.61,"SNED1"
"774","chr16",70346668,70347068,401,"*",5.18719662533158,5.35846782478231,4.99281887354621,0.461494292617546,0.0414579755712427,0.999789157560756,54.63,27.47,31.79,39.66,51.58,35.77,20.61,28.91,45.25,28.66,"DDX19A-DT"
"775","chr14",105448721,105449121,401,"*",4.60303023056059,4.80851877192431,4.36333337392372,0.539759664848623,0.0414852180742203,0.999789157560756,37.31,18.77,21.71,27.09,35.23,23.12,13.32,18.69,29.25,18.53,"MTA1"
"776","chr12",55716080,55716480,401,"*",5.16212086751166,4.85284583470319,5.41665782343673,-0.464695560240825,0.041598710406576,0.999789157560756,38.48,19.35,22.39,27.93,36.33,47.99,27.65,38.78,60.7,38.45,"BLOC1S1"
"777","chr4",98261192,98261592,401,"*",5.40383075249253,5.10190881331534,5.65337191211969,-0.452708856760061,0.0416232681809145,0.999789157560756,45.73,23,26.61,33.2,43.18,56.55,32.57,45.7,71.52,45.31,"RAP1GDS1"
"778","chr3",52245593,52245993,401,"*",5.20907591439614,4.90118477586087,5.46267589548759,-0.462500694576591,0.0416407905172103,0.999789157560756,39.79,20.01,23.15,28.89,37.57,49.55,28.54,40.04,62.67,39.7,"PPM1M"
"779","chr6",34290567,34290967,401,"*",3.16323161436125,2.40592531853882,3.65728885310413,-1.13568047510259,0.0417079906184529,0.999789157560756,7.06,3.55,4.11,5.12,6.66,14.18,8.17,11.46,17.93,11.36,"SMIM29"
"780","chr1",70410916,70411316,401,"*",5.78728877942308,5.48702978094958,6.03569416722664,-0.450226188092485,0.0417090886898458,0.999789157560756,59.72,30.04,34.75,43.35,56.39,73.71,42.46,59.57,93.23,59.06,"CTH"
"781","chr7",27219776,27220176,401,"*",3.76683130868601,3.24394663065937,4.14979860323952,-0.800704464303968,0.0417329203517939,0.999789157560756,12.61,6.34,7.34,9.16,11.91,19.94,11.49,16.12,25.22,15.98,"HOTTIP"
"782","chr1",179814757,179815157,401,"*",5.32436786846304,5.01875632930089,5.57642113988411,-0.458812457592009,0.0417691509477629,0.999789157560756,43.17,21.71,25.12,31.34,40.76,53.61,30.88,43.33,67.81,42.96,"TOR1AIP2"
"783","chr20",58652230,58652630,401,"*",4.91865030453002,5.10168364145622,4.70897472904727,0.48816714039848,0.0418036013015121,0.999789157560756,45.72,22.99,26.61,33.19,43.17,29.38,16.93,23.75,37.17,23.54,"STX16-NPEPL1"
"784","chr1",1375247,1375647,401,"*",5.80164879031932,5.50313442312689,6.04886024079626,-0.447384159718964,0.0419066959252984,0.999789157560756,60.39,30.37,35.14,43.84,57.02,74.38,42.85,60.11,94.08,59.6,"AURKAIP1"
"785","chr3",45232717,45233117,401,"*",2.88896499260886,3.36420278424763,2.17549764856758,1.26205776583984,0.0419455024572614,0.999789157560756,13.71,6.9,7.98,9.95,12.95,5.08,2.92,4.1,6.42,4.07,"TMEM158"
"786","chr1",52404317,52404717,401,"*",5.74862598942556,5.91236059032219,5.56390116608758,0.444785720165616,0.0420009223695587,0.999789157560756,80.19,40.33,46.67,58.22,75.72,53.15,30.62,42.95,67.22,42.58,"ORC1"
"787","chr4",108729789,108730189,401,"*",2.82855039038085,3.31692647247922,2.08467966408513,1.30392764981919,0.0420244786249194,0.999789157560756,13.27,6.67,7.72,9.63,12.53,4.77,2.75,3.85,6.03,3.82,"ETNPPL"
"788","chr1",150563421,150563821,401,"*",4.45809813196723,4.08021909191185,4.75726290842846,-0.576120462024771,0.0420288892953112,0.999789157560756,22.52,11.33,13.11,16.35,21.27,30.39,17.5,24.56,38.43,24.35,"ADAMTSL4"
"789","chr3",195895811,195896211,401,"*",5.37190830430066,5.0685501115865,5.62242863963029,-0.455103129595371,0.042053350317015,0.999789157560756,44.68,22.47,26,32.44,42.19,55.35,31.88,44.73,70.01,44.35,"TNK2"
"790","chr7",151769095,151769495,401,"*",5.05790195585793,4.74278801182775,5.3163756481446,-0.474407454917322,0.0421040114770489,0.999789157560756,35.65,17.93,20.75,25.88,33.66,44.77,25.79,36.18,56.62,35.87,"PRKAG2"
"791","chr1",71040787,71041187,401,"*",2.92760576497817,3.39486594145366,2.23216002489383,1.23729748463212,0.0421375105673091,0.999789157560756,14.01,7.04,8.15,10.17,13.22,5.28,3.04,4.27,6.68,4.23,"PTGER3"
"792","chr14",75427588,75427988,401,"*",4.5320108595442,4.16468337098699,4.82453677118032,-0.559464092884359,0.042178070699193,0.999789157560756,23.88,12.01,13.9,17.34,22.55,31.84,18.34,25.73,40.27,25.51,"JDP2"
"793","chr16",62476028,62476428,401,"*",2.97279462203899,2.16363856610532,3.48808761927484,-1.20487516234987,0.0422227183754634,0.999789157560756,5.97,3,3.47,4.33,5.63,12.61,7.26,10.19,15.95,10.1,"CDH8"
"794","chrY",19567065,19567465,401,"*",3.8356123180774,3.28150933481233,4.23496894195674,-0.848055761261976,0.0422295425310275,0.999789157560756,12.95,6.51,7.53,9.4,12.23,21.16,12.19,17.1,26.76,16.95,"TXLNGY"
"795","chr10",1938978,1939378,401,"*",3.77786604578342,4.08339909498787,3.38974626197256,0.783717054023008,0.0423240252683044,0.999789157560756,22.57,11.35,13.14,16.39,21.31,11.78,6.78,9.52,14.89,9.44,"LINC00700"
"796","chr16",30997179,30997579,401,"*",5.02753879322523,4.7111231260215,5.28688651096044,-0.476594561929938,0.0423656627221928,0.999789157560756,34.88,17.54,20.3,25.32,32.93,43.86,25.27,35.45,55.48,35.15,"STX1B"
"797","chr11",14643587,14643987,401,"*",4.86476796092467,4.53651646102945,5.13200262473193,-0.495971120723929,0.0424262465682981,0.999789157560756,30.9,15.54,17.98,22.43,29.18,39.4,22.69,31.84,49.83,31.57,"PDE3B"
"798","chr2",208192722,208193122,401,"*",3.31009776456038,3.70187975135337,2.77055102768298,1.01489646109608,0.0424783172116447,0.999789157560756,17.33,8.71,10.08,12.58,16.36,7.67,4.42,6.2,9.7,6.14,"C2orf80"
"799","chr3",12428726,12429126,401,"*",2.82744233558056,3.31595210285597,2.08325749050098,1.30330439333983,0.042538202422782,0.999789157560756,13.26,6.67,7.72,9.63,12.52,4.76,2.74,3.85,6.02,3.81,"PPARG"
"800","chr11",74592376,74592776,401,"*",5.00543646719993,5.18269580834035,4.80330640232774,0.474850494971633,0.0425979918367564,0.999789157560756,48.36,24.32,28.14,35.11,45.66,31.37,18.07,25.35,39.68,25.14,"POLD3"
"801","chr1",86739827,86740227,401,"*",3.59795936512954,3.93520914033941,3.1570184914465,0.866303632167602,0.0426178182442046,0.999789157560756,20.37,10.24,11.85,14.79,19.23,10.02,5.77,8.1,12.68,8.03,"SH3GLB1"
"802","chr7",87345361,87345761,401,"*",6.04425118337131,5.74511459236671,6.29188873136234,-0.448526870283798,0.0426299643943687,0.999789157560756,71.42,35.92,41.56,51.85,67.44,88.03,50.71,71.14,111.34,70.53,"TP53TG1"
"803","chr3",33353500,33353900,401,"*",3.07230118150544,3.51737791382609,2.42531608726475,1.169538698717,0.042712440156479,0.999789157560756,15.25,7.67,8.87,11.07,14.4,6.03,3.48,4.88,7.63,4.84,"FBXL2"
"804","chr17",68068153,68068553,401,"*",2.38979828765893,1.2194079325336,3.02736113890394,-1.65852964197665,0.0427897189379636,0.999789157560756,3.1,1.56,1.8,2.25,2.93,9.16,5.28,7.4,11.59,7.34,"KPNA2"
"805","chr18",8663413,8663813,401,"*",3.7239774928603,4.04044263787646,3.31799919070997,0.811634988187272,0.0429218628881168,0.999789157560756,21.91,11.02,12.75,15.91,20.69,11.2,6.45,9.06,14.17,8.98,"RAB12"
"806","chr9",89483986,89484386,401,"*",4.42960270784304,4.65021167719382,4.16906143669315,0.575182338890181,0.0429834517482021,0.999789157560756,33.43,16.82,19.46,24.27,31.57,20.21,11.64,16.33,25.56,16.19,"SEMA4D"
"807","chr7",7557355,7557755,401,"*",3.77621249773969,3.25573951521714,4.15789097641789,-0.796748560943314,0.0429941807734834,0.999789157560756,12.72,6.4,7.4,9.23,12.01,20.06,11.55,16.21,25.37,16.07,"MIOS-DT"
"808","chr7",38726600,38727000,401,"*",3.17690489456753,3.59944795304738,2.57681310780485,1.10302123029054,0.0430063744131871,0.999789157560756,16.14,8.12,9.39,11.72,15.24,6.7,3.86,5.42,8.48,5.37,"VPS41"
"809","chr6",19538045,19538445,401,"*",3.41130092281667,3.79071934703372,2.89504217740353,0.980940042847037,0.0430323900704489,0.999789157560756,18.43,9.27,10.72,13.38,17.4,8.36,4.81,6.75,10.57,6.7,"LNC-LBCS"
"810","chr3",152472244,152472644,401,"*",3.87946531432471,3.38855353744347,4.24507360143173,-0.752395396468494,0.0430536651556669,0.999789157560756,13.94,7.01,8.12,10.12,13.17,21.3,12.27,17.22,26.95,17.07,"MBNL1"
"811","chr19",11766853,11767253,401,"*",4.98906254333038,5.16639868650624,4.78683256892748,0.475064514274394,0.0431115300647683,0.999789157560756,47.82,24.05,27.83,34.71,45.15,31.01,17.87,25.06,39.23,24.85,"ZNF441"
"812","chr19",41994005,41994405,401,"*",4.96037778166255,4.6407239995865,5.22189398467512,-0.481797650629758,0.0431277602034867,0.999789157560756,33.22,16.71,19.33,24.11,31.36,41.93,24.15,33.89,53.03,33.6,"ATP1A3"
"813","chrX",102900242,102900642,401,"*",3.54145388447266,2.95845698871699,3.95550757608869,-0.889563825570883,0.0431310752622554,0.999789157560756,10.35,5.21,6.02,7.51,9.77,17.43,10.04,14.09,22.05,13.97,"LINC00630"
"814","chr19",52139820,52140220,401,"*",5.30028169861372,5.46735034007906,5.11130079328835,0.451970250706839,0.0431543330048314,0.999789157560756,58.91,29.63,34.28,42.77,55.63,38.84,22.37,31.39,49.12,31.12,"ZNF616"
"815","chr11",81869741,81870141,401,"*",5.19672915206812,4.89129981910839,5.44865861928858,-0.458394082817492,0.0431737039694316,0.999789157560756,39.52,19.87,23,28.69,37.31,49.07,28.27,39.65,62.06,39.32,"MIR4300"
"816","chr12",12562583,12562983,401,"*",5.33506972643462,5.03421231167815,5.58388408036635,-0.450872458303916,0.0431841581109391,0.999789157560756,43.63,21.94,25.39,31.68,41.2,53.89,31.04,43.55,68.16,43.18,"DUSP16"
"817","chr1",93835319,93835719,401,"*",2.3351871951573,2.94741042704655,1.25017098475638,1.73904024688103,0.0433336165115975,0.999789157560756,10.27,5.17,5.98,7.46,9.7,2.67,1.54,2.16,3.38,2.14,"BCAR3"
"818","chr1",15584706,15585106,401,"*",4.46187647143428,4.08868036509325,4.75810458231538,-0.56877006116358,0.043506402301794,0.999789157560756,22.65,11.39,13.18,16.45,21.39,30.4,17.51,24.57,38.45,24.36,"AGMAT"
"819","chr11",124622629,124623029,401,"*",4.7126864676227,4.37004152481994,4.98936865739093,-0.519405777564824,0.0435260575063741,0.999789157560756,27.53,13.85,16.02,19.99,26,35.69,20.56,28.84,45.14,28.6,"TBRG1"
